주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,184,297,276,210,243
영업이익,-1,-57,4,-30,-84
영업이익(발표기준),-1,-57,4,-30,-84
세전계속사업이익,-44,-133,-91,-29,-361
당기순이익,-44,-133,-84,-17,-361
  당기순이익(지배),-43,-131,-87,-40,-361
  당기순이익(비지배),-1,-2,3,23,
자산총계,848,"1,367","1,566","1,421","1,665"
부채총계,152,445,458,453,151
자본총계,696,922,"1,108",968,"1,514"
  자본총계(지배),696,885,"1,033",968,"1,514"
  자본총계(비지배),,,75,0,0
자본금,133,199,254,278,466
영업활동현금흐름,-7,-20,45,-32,-39
투자활동현금흐름,-99,-492,63,219,-231
재무활동현금흐름,151,449,11,54,173
CAPEX,2,6,15,5,14
FCF,-8,-26,30,-37,-53
이자발생부채,64,316,273,382,48
영업이익률,-0.80,-19.33,1.59,-14.07,-34.37
순이익률,-23.80,-44.65,-30.32,-8.33,-148.55
ROE(%),,-16.59,-9.07,-4.04,-29.10
ROA(%),,-11.98,-5.71,-1.17,-23.40
부채비율,21.82,48.32,41.35,46.78,9.97
자본유보율,530.79,408.06,386.34,324.86,270.21
EPS(원),-171,-408,-207,-63,-443
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,623","2,229","2,036","1,380","1,624"
PBR(배),0.88,0.82,0.79,1.14,0.87
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"26,574,014","39,747,667","50,750,542","55,539,814","93,243,550"
