주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,798","4,236","4,085","2,988","2,666"
영업이익,243,84,89,-125,-66
영업이익(발표기준),243,84,89,-125,-66
세전계속사업이익,208,117,126,-119,-147
당기순이익,153,94,82,-109,-164
  당기순이익(지배),153,94,83,-108,-164
  당기순이익(비지배),,0,-1,-2,0
자산총계,"2,443","2,202","2,116","2,128","2,101"
부채총계,701,522,419,621,702
자본총계,"1,742","1,680","1,696","1,507","1,399"
  자본총계(지배),"1,742","1,679","1,691","1,504","1,397"
  자본총계(비지배),,,5,3,2
자본금,111,111,111,111,111
영업활동현금흐름,266,228,243,-54,17
투자활동현금흐름,-45,-142,-196,-26,-162
재무활동현금흐름,-110,-161,-86,128,18
CAPEX,132,147,229,99,19
FCF,134,81,14,-152,-3
이자발생부채,0,0,4,186,206
영업이익률,5.07,1.98,2.17,-4.18,-2.49
순이익률,3.19,2.22,2.02,-3.65,-6.16
ROE(%),8.79,5.50,4.92,-6.74,-11.29
ROA(%),6.17,4.05,3.81,-5.15,-7.76
부채비율,40.26,31.10,24.72,41.20,50.22
자본유보율,"1,490.19","1,480.76","1,481.95","1,339.87","1,195.30"
EPS(원),685,431,380,-494,-751
PER(배),9.50,10.34,13.65,N/A,N/A
BPS(원),"7,994","8,002","8,057","7,169","6,655"
PBR(배),0.81,0.56,0.64,0.55,0.41
현금DPS(원),500,400,400,,
현금배당수익률,7.68,8.97,7.71,,
현금배당성향(%),71.23,89.31,101.34,0.00,
발행주식수(보통주),"21,784,936","21,784,936","21,784,936","21,784,936","21,784,936"
