주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,033","1,179",765,326,498
영업이익,135,223,55,-141,-65
영업이익(발표기준),135,223,55,-141,-65
세전계속사업이익,-328,202,66,-178,-45
당기순이익,-423,170,39,-188,-40
  당기순이익(지배),-275,197,62,-152,-4
  당기순이익(비지배),-148,-26,-23,-36,-36
자산총계,"1,633","1,645","1,719","1,622","1,911"
부채총계,871,578,466,567,330
자본총계,762,"1,066","1,253","1,054","1,581"
  자본총계(지배),792,"1,057","1,126",962,"1,396"
  자본총계(비지배),-37,,127,92,184
자본금,102,102,102,102,135
영업활동현금흐름,110,109,-52,60,-35
투자활동현금흐름,-73,-182,-406,-234,106
재무활동현금흐름,334,41,92,52,260
CAPEX,86,117,374,34,14
FCF,24,-8,-426,26,-50
이자발생부채,412,353,310,386,84
영업이익률,13.08,18.89,7.16,-43.25,-12.97
순이익률,-40.96,14.44,5.09,-57.58,-7.97
ROE(%),-42.51,21.27,5.71,-14.54,-0.34
ROA(%),-24.69,10.39,2.31,-11.23,-2.25
부채비율,114.21,54.21,37.23,53.84,20.87
자본유보율,720.31,942.54,"1,038.32",887.74,975.37
EPS(원),"-1,717",966,306,-746,-18
PER(배),N/A,6.80,29.75,N/A,N/A
BPS(원),"3,960","5,235","5,574","4,810","5,255"
PBR(배),2.58,1.26,1.63,1.31,1.41
현금DPS(원),25,0,0,0,
현금배당수익률,0.25,0.00,0.00,0.00,
현금배당성향(%),-1.82,0.00,0.00,0.00,
발행주식수(보통주),"20,299,507","20,354,763","20,354,763","20,354,763","27,024,910"
