주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,197,205,212,202,332
영업이익,2,-25,-26,-15,-29
영업이익(발표기준),2,-25,-26,-15,-29
세전계속사업이익,4,-25,-25,-15,-35
당기순이익,5,-22,-31,-14,-35
  당기순이익(지배),5,-22,-31,-14,-35
  당기순이익(비지배),,,,,0
자산총계,149,141,168,227,"1,437"
부채총계,38,42,100,78,166
자본총계,111,99,68,148,"1,272"
  자본총계(지배),111,99,68,148,"1,268"
  자본총계(비지배),,,,,4
자본금,34,35,35,40,109
영업활동현금흐름,19,-20,2,3,5
투자활동현금흐름,-16,-24,3,-22,"-1,173"
재무활동현금흐름,0,16,24,62,"1,132"
CAPEX,15,9,9,16,52
FCF,4,-29,-7,-13,-47
이자발생부채,0,5,54,41,58
영업이익률,1.02,-12.20,-12.50,-7.43,-8.77
순이익률,2.67,-10.90,-14.82,-7.03,-10.47
ROE(%),,-21.32,-37.58,-13.13,-4.96
ROA(%),,-15.40,-20.32,-7.21,-4.17
부채비율,34.45,42.89,145.62,52.98,13.04
자본유보율,222.97,181.38,88.99,260.96,"1,055.36"
EPS(원),37,-155,-216,-93,-184
PER(배),,,,,N/A
BPS(원),781,683,469,903,"5,807"
PBR(배),0.00,0.00,0.00,0.00,12.05
현금DPS(원),0,0,0,0,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"14,160,094","14,468,413","14,468,413","16,414,866","21,834,054"
