주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,576,553,591,483,552
영업이익,-69,-9,-13,24,67
영업이익(발표기준),-69,-9,-13,24,67
세전계속사업이익,-117,-43,-28,-5,16
당기순이익,-220,-42,-28,-5,17
  당기순이익(지배),-220,-42,-28,-5,17
  당기순이익(비지배),,,,,
자산총계,"1,096","1,095","1,081",975,994
부채총계,662,701,722,612,409
자본총계,434,394,360,362,585
  자본총계(지배),434,394,360,362,585
  자본총계(비지배),,,,,
자본금,83,83,83,83,101
영업활동현금흐름,-46,-37,23,52,76
투자활동현금흐름,133,-12,-11,-3,-17
재무활동현금흐름,-90,51,-5,-69,-57
CAPEX,10,11,10,3,13
FCF,-56,-48,13,49,63
이자발생부채,369,433,449,388,190
영업이익률,-12.00,-1.70,-2.23,4.90,12.12
순이익률,-38.25,-7.68,-4.80,-1.13,3.04
ROE(%),-65.57,-10.27,-7.52,-1.51,3.54
ROA(%),-19.10,-3.88,-2.60,-0.53,1.70
부채비율,152.57,177.97,200.54,169.00,69.97
자본유보율,198.33,150.53,108.70,114.44,300.46
EPS(원),"-1,998",-265,-177,-34,91
PER(배),N/A,N/A,N/A,N/A,86.85
BPS(원),"2,710","2,461","2,248","2,263","2,985"
PBR(배),1.37,1.10,1.77,2.01,2.64
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"16,019,932","16,019,932","16,019,932","16,019,932","19,606,277"
