주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,590","1,478","1,692","1,722","1,663"
영업이익,23,25,18,11,11
영업이익(발표기준),23,25,18,11,11
세전계속사업이익,-14,47,12,10,11
당기순이익,-28,42,8,7,8
  당기순이익(지배),-28,42,8,7,8
  당기순이익(비지배),0,0,0,0,0
자산총계,700,779,913,817,894
부채총계,352,393,525,417,486
자본총계,349,386,388,400,408
  자본총계(지배),348,385,387,399,407
  자본총계(비지배),1,1,1,1,1
자본금,161,161,161,161,161
영업활동현금흐름,-42,83,-70,60,2
투자활동현금흐름,-4,-9,-5,-4,2
재무활동현금흐름,12,-24,19,-46,5
CAPEX,0,3,1,0,0
FCF,-42,80,-71,60,1
이자발생부채,86,64,89,43,49
영업이익률,1.46,1.69,1.04,0.66,0.64
순이익률,-1.73,2.85,0.47,0.42,0.50
ROE(%),-7.69,11.51,2.08,1.90,2.02
ROA(%),-3.70,5.70,0.94,0.84,0.97
부채비율,100.91,101.95,135.58,104.33,119.07
자본유보율,105.99,133.26,138.25,142.89,147.93
EPS(원),-87,131,25,23,25
PER(배),N/A,12.99,69.99,83.87,98.53
BPS(원),"1,079","1,195","1,213","1,252","1,278"
PBR(배),1.95,1.42,1.44,1.55,1.94
현금DPS(원),0,0,,,
현금배당수익률,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"32,209,292","32,209,292","32,209,292","32,209,292","32,209,292"
