주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,66,47,71,207,325
영업이익,-42,-49,-23,-12,-58
영업이익(발표기준),-42,-49,-23,-12,-58
세전계속사업이익,-45,-51,-25,-80,-70
당기순이익,-32,-63,-32,-73,-72
  당기순이익(지배),-32,-63,-32,-73,-72
  당기순이익(비지배),,,,,
자산총계,406,333,318,602,532
부채총계,14,14,35,387,392
자본총계,392,319,284,215,139
  자본총계(지배),392,319,284,215,139
  자본총계(비지배),,,,,
자본금,45,45,46,46,46
영업활동현금흐름,-33,-23,-4,-47,30
투자활동현금흐름,97,-4,16,-175,-138
재무활동현금흐름,-33,5,5,255,24
CAPEX,22,6,23,46,173
FCF,-55,-29,-27,-93,-143
이자발생부채,0,0,16,345,320
영업이익률,-63.94,-102.84,-31.91,-5.94,-17.92
순이익률,-48.10,-133.46,-44.66,-35.05,-22.26
ROE(%),-7.52,-17.73,-10.57,-29.16,-40.91
ROA(%),-7.21,-17.05,-9.77,-15.79,-12.78
부채비율,3.64,4.47,12.29,180.23,281.67
자본유보율,752.93,615.79,576.72,427.26,266.63
EPS(원),-70,-139,-70,-159,-158
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),883,716,632,478,310
PBR(배),8.10,7.57,5.52,9.21,8.89
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"45,165,630","45,374,817","45,676,500","45,756,948","45,756,948"
