주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,820","5,002","4,508","6,460","8,444"
영업이익,763,785,616,867,917
영업이익(발표기준),763,785,616,867,917
세전계속사업이익,994,"1,146",623,"1,186","1,599"
당기순이익,807,964,490,969,"1,429"
  당기순이익(지배),719,760,332,786,"1,092"
  당기순이익(비지배),88,204,158,183,336
자산총계,"10,612","12,091","12,252","16,507","19,447"
부채총계,"2,457","3,114","2,866","5,073","6,205"
자본총계,"8,155","8,976","9,386","11,434","13,242"
  자본총계(지배),"6,701","7,338","7,684","8,570","9,710"
  자본총계(비지배),"1,454",,"1,702","2,864","3,532"
자본금,386,386,386,386,386
영업활동현금흐름,529,752,954,"1,105",810
투자활동현금흐름,"-1,427",-766,94,"-1,348",-627
재무활동현금흐름,979,-10,"-1,024",733,248
CAPEX,483,682,799,822,633
FCF,46,70,155,284,177
이자발생부채,"1,398","2,134","1,867","2,565","3,309"
영업이익률,15.83,15.69,13.68,13.42,10.86
순이익률,16.73,19.27,10.87,15.00,16.92
ROE(%),11.35,10.83,4.42,9.68,11.95
ROA(%),8.38,8.49,4.02,6.74,7.95
부채비율,30.13,34.70,30.54,44.37,46.85
자본유보율,"1,642.22","1,829.47","1,918.14","2,129.02","2,414.84"
EPS(원),931,984,429,"1,018","1,414"
PER(배),8.48,3.57,12.71,6.23,3.52
BPS(원),"8,961","9,812","10,275","11,219","12,713"
PBR(배),0.88,0.36,0.53,0.57,0.39
현금DPS(원),0,,,,
현금배당수익률,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"77,237,981","77,237,981","77,237,981","77,237,981","77,237,981"
