주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,409","1,129","1,342","1,225","1,510"
영업이익,-39,-144,-35,-39,59
영업이익(발표기준),-39,-144,-35,-39,59
세전계속사업이익,-53,-189,-68,-20,58
당기순이익,-49,-156,-158,-20,131
  당기순이익(지배),-45,-155,-158,-20,132
  당기순이익(비지배),-4,-1,,,-1
자산총계,"2,114","1,913","1,878","1,864","1,951"
부채총계,445,402,528,535,458
자본총계,"1,670","1,511","1,350","1,329","1,493"
  자본총계(지배),"1,671","1,511","1,350","1,329","1,489"
  자본총계(비지배),-1,,,,5
자본금,164,164,164,164,164
영업활동현금흐름,-59,-77,-12,30,202
투자활동현금흐름,-39,41,0,49,-10
재무활동현금흐름,,6,-4,19,-23
CAPEX,50,15,18,20,19
FCF,-108,-92,-30,9,184
이자발생부채,14,19,63,90,53
영업이익률,-2.80,-12.80,-2.60,-3.19,3.91
순이익률,-3.48,-13.85,-11.78,-1.61,8.65
ROE(%),-2.65,-9.76,-11.05,-1.47,9.35
ROA(%),-2.24,-7.76,-8.34,-1.05,6.84
부채비율,26.64,26.61,39.09,40.22,30.65
자본유보율,918.46,837.54,740.13,728.31,820.24
EPS(원),-136,-472,-481,-60,400
PER(배),N/A,N/A,N/A,N/A,12.96
BPS(원),"5,079","4,593","4,106","4,042","4,527"
PBR(배),1.13,0.82,0.91,0.82,1.15
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"32,887,536","32,887,536","32,887,536","32,887,536","32,887,536"
