주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,028",977,933,"1,241","1,656","2,213","2,869","3,452"
영업이익,618,-156,-267,-188,56,165,337,525
영업이익(발표기준),618,-156,-267,-188,56,,,
세전계속사업이익,592,-134,-250,-168,13,160,344,514
당기순이익,450,-93,-185,-132,34,132,272,491
  당기순이익(지배),450,-93,-185,-121,33,125,257,462
  당기순이익(비지배),,,,-10,1,,,
자산총계,"3,815","3,455","3,406","4,456","4,986","5,100","5,463","6,157"
부채총계,304,139,374,"1,488","1,725","1,791","1,965","2,255"
자본총계,"3,511","3,316","3,032","2,968","3,260","3,309","3,498","3,901"
  자본총계(지배),"3,511","3,316","3,008","2,953","3,230","3,283","3,465","3,859"
  자본총계(비지배),,,24,14,31,,,
자본금,93,93,93,93,94,93,93,93
영업활동현금흐름,544,108,-305,-209,73,106,529,719
투자활동현금흐름,-263,-268,-98,-691,-80,-88,-151,-196
재무활동현금흐름,-91,-90,53,"1,159",-1,-62,-99,-120
CAPEX,277,272,62,170,518,180,167,202
FCF,267,-164,-367,-379,-445,5,420,703
이자발생부채,1,1,160,"1,269","1,075",,,
영업이익률,30.49,-16.01,-28.63,-15.16,3.37,7.46,11.74,15.21
순이익률,22.19,-9.48,-19.87,-10.60,2.04,5.97,9.49,14.21
ROE(%),13.55,-2.71,-5.86,-4.08,1.07,3.84,7.61,12.61
ROA(%),12.01,-2.55,-5.40,-3.35,0.72,2.62,5.15,8.44
부채비율,8.67,4.20,12.34,50.15,52.92,54.13,56.18,57.80
자본유보율,"3,665.07","3,461.95","3,133.43","3,071.96","3,310.20",,,
EPS(원),"2,412",-497,-993,-651,178,665,"1,366","2,455"
PER(배),13.70,N/A,N/A,N/A,784.24,139.79,68.03,37.84
BPS(원),"18,819","17,773","16,125","15,830","17,171","17,455","18,422","20,515"
PBR(배),1.76,1.11,1.85,6.56,8.11,5.32,5.04,4.53
현금DPS(원),500,500,0,0,500,429,429,429
현금배당수익률,1.51,2.53,0.00,0.00,0.36,0.46,0.46,0.46
현금배당성향(%),20.73,-100.65,0.00,0.00,283.94,64.49,31.38,17.46
발행주식수(보통주),"18,656,000","18,656,000","18,656,000","18,656,000","18,808,775",,,
