주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,581","1,463",975,"1,016",796
영업이익,-4,-143,136,79,85
영업이익(발표기준),-4,-143,136,79,85
세전계속사업이익,-46,-183,-3,83,92
당기순이익,-46,-182,-16,77,88
  당기순이익(지배),-46,-182,-15,77,88
  당기순이익(비지배),,0,-1,0,0
자산총계,"1,625","1,097","1,004","1,039",891
부채총계,"1,274","1,019",815,552,264
자본총계,351,78,189,488,628
  자본총계(지배),351,82,194,493,633
  자본총계(비지배),,-4,-5,-6,-6
자본금,61,61,151,214,223
영업활동현금흐름,3,19,-214,104,56
투자활동현금흐름,-118,-9,-25,-13,-9
재무활동현금흐름,348,-52,-18,-97,-25
CAPEX,88,11,3,7,2
FCF,-85,8,-216,97,54
이자발생부채,586,482,560,196,120
영업이익률,-0.16,-9.80,13.95,7.80,10.65
순이익률,-1.77,-12.47,-1.67,7.59,11.09
ROE(%),-12.25,-84.05,-10.87,22.49,15.70
ROA(%),-3.06,-13.41,-1.55,7.55,9.14
부채비율,363.15,"1,301.02",430.99,113.20,42.05
자본유보율,462.07,21.71,23.27,127.03,180.17
EPS(원),-296,"-1,176",-59,220,201
PER(배),N/A,N/A,N/A,10.39,11.26
BPS(원),"2,266",532,644,"1,154","1,420"
PBR(배),1.67,1.55,3.93,1.98,1.60
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"15,485,999","15,498,708","30,193,507","42,708,181","44,599,895"
