주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,132,248,317,291,551
영업이익,-44,6,8,-55,-62
영업이익(발표기준),-44,6,8,-55,-62
세전계속사업이익,-60,6,-10,-64,-115
당기순이익,-68,6,-26,-64,-115
  당기순이익(지배),-62,9,-24,-61,-112
  당기순이익(비지배),-6,-3,-3,-2,-3
자산총계,482,496,723,726,"1,050"
부채총계,177,184,283,340,498
자본총계,305,311,440,386,552
  자본총계(지배),292,301,432,381,490
  자본총계(비지배),13,11,8,6,62
자본금,170,170,266,266,309
영업활동현금흐름,-39,-13,12,-67,-27
투자활동현금흐름,-62,-25,-90,-42,-133
재무활동현금흐름,169,-3,176,117,43
CAPEX,7,13,32,38,112
FCF,-46,-26,-21,-105,-139
이자발생부채,103,100,130,191,190
영업이익률,-33.10,2.25,2.57,-19.02,-11.25
순이익률,-51.10,2.46,-8.27,-21.91,-20.94
ROE(%),-26.96,3.00,-6.43,-15.10,-25.82
ROA(%),-16.14,1.25,-4.30,-8.81,-12.98
부채비율,57.90,59.21,64.35,87.98,90.21
자본유보율,131.81,137.05,100.82,77.73,67.13
EPS(원),-161,20,-48,-105,-174
PER(배),N/A,70.57,N/A,N/A,N/A
BPS(원),651,671,738,650,721
PBR(배),2.07,2.09,1.30,1.93,1.92
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"44,838,615","44,838,615","58,522,272","58,522,272","68,040,774"
