주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,088",877,"1,352","1,290","1,287"
영업이익,48,10,117,115,12
영업이익(발표기준),48,10,117,115,12
세전계속사업이익,30,15,152,87,126
당기순이익,28,16,121,66,96
  당기순이익(지배),28,16,121,66,96
  당기순이익(비지배),0,0,0,0,0
자산총계,797,784,964,"1,017","1,136"
부채총계,164,137,197,201,219
자본총계,633,648,767,816,916
  자본총계(지배),633,647,766,815,916
  자본총계(비지배),0,,1,1,1
자본금,30,30,30,30,30
영업활동현금흐름,42,28,100,97,-49
투자활동현금흐름,-5,-78,-66,-41,18
재무활동현금흐름,-20,-29,-7,-19,-14
CAPEX,17,34,54,23,41
FCF,25,-5,46,74,-90
이자발생부채,20,0,1,2,0
영업이익률,4.44,1.13,8.69,8.95,0.91
순이익률,2.55,1.83,8.94,5.10,7.47
ROE(%),4.38,2.49,17.15,8.36,11.12
ROA(%),3.39,2.02,13.83,6.64,8.94
부채비율,25.89,21.12,25.65,24.59,23.93
자본유보율,"2,032.06","2,054.38","2,432.54","2,608.17","2,888.31"
EPS(원),384,222,"1,683",918,"1,337"
PER(배),20.81,27.18,5.67,10.17,7.59
BPS(원),"8,786","8,990","10,639","11,323","12,720"
PBR(배),0.91,0.67,0.90,0.82,0.80
현금DPS(원),125,83,167,167,83
현금배당수익률,1.56,1.38,1.75,1.78,0.82
현금배당성향(%),32.56,37.62,9.90,18.15,6.23
발행주식수(보통주),"7,200,000","7,200,000","7,200,000","7,200,000","7,200,000"
