주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,290,295,177,231,359
영업이익,-58,-9,-102,-85,-81
영업이익(발표기준),-58,-9,-102,-85,-81
세전계속사업이익,-48,378,-370,-102,-419
당기순이익,-56,328,-353,-99,-419
  당기순이익(지배),-56,338,-334,-87,-416
  당기순이익(비지배),,-10,-19,-11,-3
자산총계,"1,218","1,992","1,621","1,686","1,315"
부채총계,453,624,553,419,377
자본총계,765,"1,368","1,068","1,267",938
  자본총계(지배),765,"1,273","1,072","1,283",957
  자본총계(비지배),,,-3,-16,-18
자본금,75,89,95,138,146
영업활동현금흐름,-40,-32,-136,-110,2
투자활동현금흐름,-410,-105,151,-66,92
재무활동현금흐름,440,183,6,82,-6
CAPEX,1,2,19,32,5
FCF,-41,-34,-154,-143,-3
이자발생부채,398,472,490,322,258
영업이익률,-19.87,-3.11,-57.49,-36.60,-22.42
순이익률,-19.30,110.95,-199.38,-42.58,-116.71
ROE(%),-9.13,33.13,-28.53,-7.40,-37.15
ROA(%),-5.47,20.42,-19.56,-5.96,-27.93
부채비율,59.18,45.63,51.76,33.07,40.22
자본유보율,"1,023.10","1,346.56","1,041.53",835.31,558.65
EPS(원),-94,411,-362,-77,-293
PER(배),N/A,2.60,N/A,N/A,N/A
BPS(원),"1,024","1,433","1,132",928,657
PBR(배),1.59,0.75,0.86,3.24,1.66
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"74,704,955","88,891,450","94,685,458","138,261,091","145,677,729"
