주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"35,415","34,409","34,123","28,365","31,158"
영업이익,298,200,452,-46,25
영업이익(발표기준),298,200,452,-46,25
세전계속사업이익,-503,98,241,2,319
당기순이익,-636,-42,65,-258,-46
  당기순이익(지배),-716,-87,-48,-317,-242
  당기순이익(비지배),80,45,113,59,196
자산총계,"18,045","18,097","17,801","16,029","16,542"
부채총계,"10,622","10,952","11,105","9,931","10,651"
자본총계,"7,423","7,145","6,696","6,098","5,891"
  자본총계(지배),"3,161","3,038","2,926","2,983","2,867"
  자본총계(비지배),"4,262",,"3,770","3,114","3,024"
자본금,304,304,304,418,418
영업활동현금흐름,"1,855",897,"1,364",-691,588
투자활동현금흐름,"-1,581",-349,-881,"1,060",-505
재무활동현금흐름,-320,-208,-735,-763,-229
CAPEX,97,189,269,248,100
FCF,"1,758",708,"1,096",-938,488
이자발생부채,629,711,"1,339","1,142",604
영업이익률,0.84,0.58,1.32,-0.16,0.08
순이익률,-1.80,-0.12,0.19,-0.91,-0.15
ROE(%),-20.37,-2.80,-1.60,-10.72,-8.27
ROA(%),-3.28,-0.23,0.36,-1.53,-0.28
부채비율,143.09,153.28,165.84,162.86,180.81
자본유보율,978.36,950.58,931.67,665.57,610.33
EPS(원),"-6,113",-741,-407,"-2,268","-1,490"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"33,628","40,012","57,817","31,120","22,595"
PBR(배),0.12,0.06,0.04,0.07,0.24
현금DPS(원),250,250,350,100,250
현금배당수익률,6.35,10.64,16.13,4.65,4.61
현금배당성향(%),-3.92,-31.37,-76.22,-4.71,-16.05
발행주식수(보통주),"11,700,000","11,700,000","11,700,000","16,237,833","16,237,833"
