주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"14,962","13,023","16,977","16,470","15,679"
영업이익,-37,-119,271,403,442
영업이익(발표기준),-37,-119,271,403,442
세전계속사업이익,-217,-295,103,233,464
당기순이익,-233,-353,54,173,545
  당기순이익(지배),-54,-143,12,57,211
  당기순이익(비지배),-179,-209,42,116,334
자산총계,"6,828","6,766","6,750","7,124","7,320"
부채총계,"4,873","5,176","5,099","5,277","4,835"
자본총계,"1,955","1,590","1,651","1,847","2,485"
  자본총계(지배),806,704,697,781,"1,011"
  자본총계(비지배),"1,149",,954,"1,067","1,473"
자본금,125,125,125,125,131
영업활동현금흐름,302,106,652,702,502
투자활동현금흐름,293,-144,-230,-115,-190
재무활동현금흐름,-583,-90,-239,-360,-24
CAPEX,335,282,243,174,118
FCF,-33,-177,408,528,384
이자발생부채,"1,562","1,557","1,537","1,227","1,270"
영업이익률,-0.25,-0.91,1.60,2.45,2.82
순이익률,-1.56,-2.71,0.32,1.05,3.48
ROE(%),-6.67,-18.99,1.69,7.75,23.52
ROA(%),-2.96,-5.19,0.80,2.50,7.55
부채비율,249.32,325.57,308.80,285.62,194.59
자본유보율,298.60,-169.31,-191.59,-94.75,81.06
EPS(원),-218,-575,48,230,818
PER(배),N/A,N/A,25.67,9.05,3.34
BPS(원),"3,512","3,069","3,039","3,402","4,170"
PBR(배),0.47,0.33,0.40,0.61,0.65
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"24,923,346","24,923,346","24,923,346","24,923,346","26,223,346"
