주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"1,096","1,271","1,136","1,267","3,350","6,313","8,179","8,635"
영업이익,60,-362,-93,-125,974,"1,232","2,025","1,958"
영업이익(발표기준),60,-362,-93,-125,974,,,
세전계속사업이익,145,-354,-105,-142,"3,918","1,259","2,066","2,003"
당기순이익,-9,-485,-287,-180,"3,081",937,"1,598","1,554"
  당기순이익(지배),97,-132,-100,-69,"3,067",848,"1,518","1,483"
  당기순이익(비지배),-106,-353,-187,-110,14,,,
자산총계,"4,533","3,508","2,963","3,220","10,273","11,070","12,490","13,818"
부채총계,"1,113",752,616,529,"3,836","4,010","4,111","4,158"
자본총계,"3,420","2,756","2,347","2,691","6,437","7,060","8,379","9,660"
  자본총계(지배),"2,961","2,596","2,370","2,567","6,227","6,699","7,837","9,176"
  자본총계(비지배),460,,-24,124,210,,,
자본금,87,87,87,87,169,169,169,169
영업활동현금흐름,-88,-405,-431,-149,944,662,"1,320","1,434"
투자활동현금흐름,851,-139,344,141,831,-291,-318,-312
재무활동현금흐름,-77,-169,-102,47,488,-219,-205,-215
CAPEX,12,18,6,9,14,58,68,81
FCF,-100,-424,-437,-158,930,588,"1,209","1,310"
이자발생부채,141,152,170,22,410,,,
영업이익률,5.45,-28.46,-8.21,-9.84,29.06,19.52,24.76,22.67
순이익률,-0.81,-38.19,-25.25,-14.19,91.97,14.84,19.54,17.99
ROE(%),3.30,-4.76,-4.03,-2.81,69.74,13.12,20.89,17.43
ROA(%),-0.21,-12.07,-8.87,-5.82,45.67,8.78,13.57,11.81
부채비율,32.53,27.30,26.25,19.64,59.59,56.80,49.06,43.04
자본유보율,"3,469.66","3,204.84","2,976.87","2,940.20","3,223.96",,,
EPS(원),293,-398,-301,-209,"9,217","2,529","4,521","4,417"
PER(배),86.96,N/A,N/A,N/A,19.30,25.82,14.44,14.78
BPS(원),"8,947","7,900","7,213","7,812","18,883","20,160","23,582","27,612"
PBR(배),2.85,1.66,2.08,2.49,9.42,3.24,2.77,2.36
현금DPS(원),303,303,303,303,650,650,650,650
현금배당수익률,1.19,2.31,2.02,1.56,0.37,1.00,1.00,1.00
현금배당성향(%),102.50,-74.38,-98.37,-141.74,6.99,25.73,14.38,14.71
발행주식수(보통주),"33,257,434","33,257,434","33,257,434","33,257,434","33,322,268",,,
