주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,687","2,987","1,962","2,269","2,254"
영업이익,166,303,227,338,320
영업이익(발표기준),166,303,227,338,320
세전계속사업이익,48,219,215,518,328
당기순이익,39,152,172,405,352
  당기순이익(지배),39,152,173,406,331
  당기순이익(비지배),0,0,0,-1,21
자산총계,"2,985","3,173","3,025","3,865","4,205"
부채총계,"1,633","1,658","1,365","1,429","1,357"
자본총계,"1,352","1,515","1,660","2,436","2,848"
  자본총계(지배),"1,352","1,515","1,660","2,275","2,645"
  자본총계(비지배),0,,0,161,203
자본금,115,115,115,123,123
영업활동현금흐름,147,-227,197,609,248
투자활동현금흐름,-153,-38,33,-357,180
재무활동현금흐름,140,228,-285,-65,-363
CAPEX,20,28,10,9,17
FCF,127,-255,187,600,231
이자발생부채,833,"1,071",890,730,370
영업이익률,6.19,10.16,11.58,14.90,14.20
순이익률,1.44,5.08,8.79,17.85,15.62
ROE(%),2.92,10.61,10.88,20.64,13.45
ROA(%),1.36,4.93,5.56,11.76,8.73
부채비율,120.78,109.48,82.23,58.66,47.64
자본유보율,"1,047.04","1,173.18","1,317.81","1,672.71","1,925.21"
EPS(원),171,661,749,"1,747","1,347"
PER(배),39.39,6.94,7.31,4.97,5.02
BPS(원),"5,898","6,582","7,509","9,307","10,824"
PBR(배),1.14,0.70,0.73,0.93,0.62
현금DPS(원),50,100,75,100,100
현금배당수익률,0.74,2.18,1.37,1.15,1.48
현금배당성향(%),29.46,15.13,9.61,6.02,7.38
발행주식수(보통주),"22,937,487","23,032,487","23,042,487","24,573,061","24,573,061"
