주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,109","1,183","1,276","1,879","1,432"
영업이익,53,52,72,426,83
영업이익(발표기준),53,52,72,426,83
세전계속사업이익,55,64,88,434,112
당기순이익,41,46,64,327,74
  당기순이익(지배),44,45,66,327,75
  당기순이익(비지배),-2,1,-2,-1,-1
자산총계,"1,012","1,161","1,322","1,718","1,800"
부채총계,260,378,478,561,544
자본총계,752,783,844,"1,157","1,256"
  자본총계(지배),717,771,837,"1,151","1,255"
  자본총계(비지배),35,,7,6,1
자본금,49,50,51,51,54
영업활동현금흐름,60,22,78,294,-23
투자활동현금흐름,-112,-81,-107,-253,-65
재무활동현금흐름,-6,78,69,-15,49
CAPEX,114,67,107,133,197
FCF,-54,-45,-29,161,-220
이자발생부채,84,172,266,255,320
영업이익률,4.74,4.36,5.63,22.67,5.81
순이익률,3.71,3.87,5.01,17.38,5.18
ROE(%),6.14,6.07,8.15,32.92,6.24
ROA(%),4.14,4.21,5.15,21.49,4.22
부채비율,34.58,48.27,56.59,48.52,43.29
자본유보율,"1,389.14","1,477.49","1,576.26","2,174.72","2,202.99"
EPS(원),387,402,583,"2,908",667
PER(배),14.21,15.10,11.79,4.26,12.53
BPS(원),"6,867","7,393","8,027","11,031","12,033"
PBR(배),0.80,0.82,0.86,1.12,0.69
현금DPS(원),44,44,45,91,67
현금배당수익률,0.80,0.73,0.66,0.74,0.80
현금배당성향(%),10.40,10.16,7.11,2.89,9.27
발행주식수(보통주),"11,251,616","11,251,616","11,251,616","11,251,616","11,251,616"
