주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,374,302,565,400,346
영업이익,9,-109,57,-58,-48
영업이익(발표기준),9,-109,57,-58,-48
세전계속사업이익,10,-125,40,-56,-64
당기순이익,6,-128,49,-69,-64
  당기순이익(지배),5,-123,48,-68,-63
  당기순이익(비지배),1,-4,1,-1,-1
자산총계,548,494,582,624,475
부채총계,293,271,310,417,333
자본총계,256,223,272,207,142
  자본총계(지배),250,223,270,206,143
  자본총계(비지배),5,,2,1,-1
자본금,35,45,45,46,46
영업활동현금흐름,19,-46,-3,131,-63
투자활동현금흐름,-26,-23,6,-7,-17
재무활동현금흐름,-5,84,-14,53,-58
CAPEX,3,4,3,4,3
FCF,16,-50,-6,127,-66
이자발생부채,172,165,175,226,191
영업이익률,2.39,-35.96,10.06,-14.39,-13.80
순이익률,1.70,-42.33,8.65,-17.20,-18.48
ROE(%),2.11,-52.20,19.28,-28.63,-36.35
ROA(%),1.16,-24.54,9.08,-11.40,-11.63
부채비율,114.43,121.28,113.91,201.29,235.18
자본유보율,644.12,407.86,512.72,367.34,229.24
EPS(원),75,"-1,502",522,-745,-691
PER(배),39.43,N/A,6.53,N/A,N/A
BPS(원),"3,911","2,605","3,164","2,389","1,654"
PBR(배),0.76,1.02,1.08,1.33,1.60
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"6,957,040","9,097,047","9,097,047","9,175,875","9,175,875"
