주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,285","1,284","1,211","1,107",760
영업이익,-31,-93,-123,-7,11
영업이익(발표기준),-31,-93,-123,-7,11
세전계속사업이익,7,-187,-420,-52,0
당기순이익,3,-193,-370,-45,10
  당기순이익(지배),4,-188,-352,-40,11
  당기순이익(비지배),-1,-5,-18,-5,-1
자산총계,803,825,899,565,356
부채총계,417,402,779,477,256
자본총계,386,423,120,88,100
  자본총계(지배),385,427,116,99,110
  자본총계(비지배),1,-4,5,-11,-10
자본금,141,194,194,254,26
영업활동현금흐름,-19,-36,-137,56,16
투자활동현금흐름,-212,-206,-274,67,27
재무활동현금흐름,263,304,352,-98,-55
CAPEX,57,20,183,8,2
FCF,-77,-56,-320,48,15
이자발생부채,167,136,500,244,135
영업이익률,-2.43,-7.25,-10.15,-0.60,1.41
순이익률,0.26,-15.01,-30.56,-4.03,1.38
ROE(%),1.64,-46.25,-129.59,-36.83,10.90
ROA(%),0.50,-23.68,-42.94,-6.09,2.27
부채비율,108.02,95.05,647.36,541.83,257.59
자본유보율,174.32,150.05,-30.31,-38.53,566.29
EPS(원),162,"-6,646","-9,069",-907,223
PER(배),168.16,N/A,N/A,N/A,12.63
BPS(원),"13,851","11,018","2,978","1,954","2,139"
PBR(배),1.97,2.77,6.83,1.44,1.32
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"2,811,871","3,878,559","3,878,559","5,078,559","5,118,559"
