주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,436,334,369,299,326
영업이익,-19,12,25,4,-10
영업이익(발표기준),-19,12,25,4,-10
세전계속사업이익,-93,-27,-7,-11,-30
당기순이익,-93,-22,-10,-13,-30
  당기순이익(지배),-93,-22,-10,-13,-28
  당기순이익(비지배),,,,,-3
자산총계,625,701,876,884,"1,459"
부채총계,399,377,326,289,750
자본총계,226,324,550,595,709
  자본총계(지배),226,324,550,585,701
  자본총계(비지배),,,,10,8
자본금,207,254,358,386,433
영업활동현금흐름,-27,46,86,41,-13
투자활동현금흐름,-201,-26,-90,-105,-610
재무활동현금흐름,178,119,160,26,516
CAPEX,71,31,19,12,33
FCF,-98,15,67,29,-46
이자발생부채,311,320,261,227,539
영업이익률,-4.45,3.61,6.86,1.44,-3.02
순이익률,-21.44,-6.71,-2.71,-4.27,-9.24
ROE(%),-43.21,-8.15,-2.29,-2.25,-4.28
ROA(%),-16.02,-3.38,-1.27,-1.45,-2.57
부채비율,176.82,116.08,59.18,48.53,105.82
자본유보율,134.04,130.56,126.25,125.03,116.13
EPS(원),-274,-45,-14,-17,-34
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),551,640,769,761,814
PBR(배),2.20,2.53,1.70,1.92,1.69
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"41,322,576","50,722,994","71,596,816","77,164,576","86,644,077"
