주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,223",659,779,813,666
영업이익,79,4,36,-58,19
영업이익(발표기준),79,4,36,-58,19
세전계속사업이익,17,-21,-8,-243,21
당기순이익,-223,-154,1,-277,-72
  당기순이익(지배),-223,-154,1,-277,-71
  당기순이익(비지배),,0,0,0,-1
자산총계,"1,504","1,033","1,202","1,002",782
부채총계,"1,090",756,576,671,506
자본총계,414,277,626,332,276
  자본총계(지배),414,277,626,331,276
  자본총계(비지배),,,0,0,0
자본금,51,58,215,215,215
영업활동현금흐름,63,127,-57,-56,146
투자활동현금흐름,-24,-17,-6,8,-49
재무활동현금흐름,-11,-153,70,79,-83
CAPEX,50,13,11,8,46
FCF,13,114,-68,-64,99
이자발생부채,656,483,315,390,320
영업이익률,6.50,0.54,4.56,-7.12,2.78
순이익률,-18.22,-23.41,0.12,-34.09,-10.82
ROE(%),-50.43,-44.57,0.20,-57.81,-23.53
ROA(%),-12.04,-12.15,0.08,-25.13,-8.08
부채비율,262.89,272.44,92.03,202.34,183.18
자본유보율,765.09,415.24,201.13,71.96,38.89
EPS(원),"-1,453",-916,3,-645,-167
PER(배),N/A,N/A,686.27,N/A,N/A
BPS(원),"2,622","1,557","1,467",776,648
PBR(배),1.29,0.91,1.47,2.20,2.61
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"16,059,753","18,063,944","42,924,063","42,925,080","42,926,793"
