주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,92,89,66,132,147
영업이익,-54,-136,-111,-3,-59
영업이익(발표기준),-54,-136,-111,-3,-59
세전계속사업이익,-75,-237,-160,-30,-70
당기순이익,-89,-232,-160,-30,-70
  당기순이익(지배),-89,-195,-134,-17,-51
  당기순이익(비지배),,-37,-26,-13,-19
자산총계,857,612,488,508,507
부채총계,310,247,283,350,54
자본총계,547,365,205,158,454
  자본총계(지배),476,331,209,175,436
  자본총계(비지배),71,34,-4,-17,17
자본금,101,103,103,103,156
영업활동현금흐름,-75,-82,-59,-25,-39
투자활동현금흐름,-15,95,12,20,-38
재무활동현금흐름,-7,-5,-6,36,46
CAPEX,5,24,5,4,13
FCF,-81,-106,-64,-29,-52
이자발생부채,257,221,258,327,23
영업이익률,-58.35,-152.18,-169.13,-2.38,-40.23
순이익률,-95.91,-260.27,-243.27,-22.63,-47.56
ROE(%),-18.67,-48.30,-49.68,-8.71,-16.61
ROA(%),-10.33,-31.65,-29.12,-6.02,-13.77
부채비율,56.59,67.64,138.17,221.07,11.85
자본유보율,429.68,278.27,159.63,127.19,218.04
EPS(원),-450,-954,-649,-81,-188
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,375","1,617","1,019",856,"1,408"
PBR(배),9.81,8.41,3.53,2.95,3.22
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"20,231,040","20,665,822","20,665,822","20,665,822","31,175,495"
