주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,870","4,254","4,810","4,866","5,218"
영업이익,453,356,596,682,260
영업이익(발표기준),453,356,596,682,260
세전계속사업이익,442,382,592,634,292
당기순이익,260,290,467,474,180
  당기순이익(지배),278,288,461,462,185
  당기순이익(비지배),-18,2,6,12,-5
자산총계,"2,652","3,107","3,862","4,635","5,828"
부채총계,744,865,"1,172","1,490","2,366"
자본총계,"1,908","2,242","2,690","3,145","3,462"
  자본총계(지배),"1,881","2,217","2,659","3,095","3,326"
  자본총계(비지배),27,,31,49,136
자본금,71,71,71,71,71
영업활동현금흐름,329,307,612,740,147
투자활동현금흐름,-387,-458,-475,-877,-690
재무활동현금흐름,-100,127,-24,382,497
CAPEX,324,444,496,856,653
FCF,5,-136,117,-116,-506
이자발생부채,246,388,516,884,"1,615"
영업이익률,11.72,8.37,12.40,14.01,4.98
순이익률,6.72,6.82,9.71,9.75,3.46
ROE(%),15.90,14.05,18.90,16.06,5.77
ROA(%),9.99,10.08,13.41,11.16,3.45
부채비율,38.97,38.56,43.56,47.38,68.32
자본유보율,"2,591.34","3,034.36","3,648.42","4,259.24","4,506.02"
EPS(원),"1,958","2,026","3,239","3,245","1,296"
PER(배),13.18,6.20,8.83,14.68,26.42
BPS(원),"13,263","15,585","18,688","21,710","23,281"
PBR(배),1.95,0.81,1.53,2.19,1.47
현금DPS(원),100,100,150,150,150
현금배당수익률,0.39,0.80,0.52,0.31,0.44
현금배당성향(%),5.10,4.94,4.63,4.63,11.57
발행주식수(보통주),"14,200,000","14,227,836","14,227,836","14,257,836","14,287,836"
