주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"11,384","3,088","1,672","3,220","1,649"
영업이익,"2,117",82,-66,289,-886
영업이익(발표기준),"2,117",82,-66,289,-886
세전계속사업이익,"1,902",302,33,144,"-1,171"
당기순이익,"1,495",177,2,138,"-1,063"
  당기순이익(지배),"1,496",198,37,106,-748
  당기순이익(비지배),-1,-21,-34,33,-315
자산총계,"4,452","3,928","4,510","4,718","4,034"
부채총계,"1,178",489,"1,091",649,830
자본총계,"3,274","3,438","3,419","4,069","3,204"
  자본총계(지배),"3,280","3,347","3,341","3,627","2,957"
  자본총계(비지배),-6,,78,442,247
자본금,182,185,185,191,191
영업활동현금흐름,"1,740",-276,-167,-133,-275
투자활동현금흐름,-1,-86,-673,-141,-79
재무활동현금흐름,-405,-25,253,189,43
CAPEX,103,149,560,263,70
FCF,"1,637",-425,-727,-396,-345
이자발생부채,163,134,434,321,205
영업이익률,18.60,2.66,-3.93,8.96,-53.76
순이익률,13.13,5.73,0.13,4.29,-64.47
ROE(%),57.85,5.96,1.09,3.03,-22.72
ROA(%),32.64,4.22,0.05,3.00,-24.29
부채비율,35.97,14.24,31.93,15.95,25.90
자본유보율,"1,733.60","1,877.70","1,874.08","1,959.73","1,610.88"
EPS(원),"4,065",537,99,278,"-1,967"
PER(배),7.01,14.29,100.45,44.17,N/A
BPS(원),"8,961","9,616","9,597","10,064","8,206"
PBR(배),3.18,0.80,1.04,1.22,1.13
현금DPS(원),0,150,100,100,
현금배당수익률,0.00,1.96,1.00,0.81,
현금배당성향(%),0.00,26.43,95.12,34.14,
발행주식수(보통주),"36,796,254","36,796,254","36,796,254","38,023,245","38,023,245"
