주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,124","2,560","2,914","3,717","5,017"
영업이익,172,285,331,561,540
영업이익(발표기준),172,285,331,561,540
세전계속사업이익,253,383,439,671,608
당기순이익,201,287,321,524,485
  당기순이익(지배),201,287,318,510,459
  당기순이익(비지배),,,2,14,26
자산총계,"3,286","3,765","4,371","4,944","5,684"
부채총계,755,824,"1,026","1,134","1,382"
자본총계,"2,531","2,941","3,344","3,810","4,302"
  자본총계(지배),"2,531","2,941","3,279","3,730","4,196"
  자본총계(비지배),,,66,80,106
자본금,108,108,108,108,108
영업활동현금흐름,52,266,143,618,137
투자활동현금흐름,-532,-147,-99,-299,-465
재무활동현금흐름,227,-42,77,-68,50
CAPEX,311,167,105,191,216
FCF,-259,100,37,427,-78
이자발생부채,335,316,490,424,523
영업이익률,8.09,11.13,11.36,15.09,10.76
순이익률,9.48,11.20,11.00,14.09,9.67
ROE(%),8.18,10.48,10.23,14.55,11.58
ROA(%),6.35,8.13,7.88,11.25,9.13
부채비율,29.83,28.00,30.69,29.78,32.11
자본유보율,"2,283.33","2,536.24","2,862.58","3,312.42","3,710.89"
EPS(원),932,"1,327","1,472","2,360","2,125"
PER(배),7.57,5.40,5.11,5.53,5.55
BPS(원),"12,299","14,292","15,931","18,125","20,389"
PBR(배),0.57,0.50,0.47,0.72,0.58
현금DPS(원),50,50,100,100,100
현금배당수익률,0.71,0.70,1.33,0.77,0.85
현금배당성향(%),5.11,3.59,6.47,4.04,4.48
발행주식수(보통주),"21,605,760","21,605,760","21,605,760","21,605,760","21,605,760"
