주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,32,215,567,925,893
영업이익,-52,-68,-86,-51,-156
영업이익(발표기준),-52,-68,-86,-51,-156
세전계속사업이익,-61,-70,-82,-82,-202
당기순이익,-61,-73,-86,-94,-207
  당기순이익(지배),-61,-76,-98,-104,-207
  당기순이익(비지배),,3,12,10,
자산총계,140,751,964,"1,603","1,869"
부채총계,30,236,486,903,"1,279"
자본총계,110,515,478,700,590
  자본총계(지배),110,447,394,700,581
  자본총계(비지배),,,84,,9
자본금,29,36,36,43,84
영업활동현금흐름,-38,-60,-94,-55,-17
투자활동현금흐름,-4,-318,-159,-147,-590
재무활동현금흐름,84,480,253,631,275
CAPEX,5,12,70,34,137
FCF,-43,-71,-164,-89,-154
이자발생부채,11,31,273,546,831
영업이익률,-159.91,-31.70,-15.08,-5.52,-17.47
순이익률,-187.96,-33.74,-15.17,-10.19,-23.15
ROE(%),-99.26,-27.33,-23.31,-19.00,-32.26
ROA(%),-54.19,-16.29,-10.04,-7.35,-11.90
부채비율,27.23,45.82,101.63,128.96,216.87
자본유보율,284.57,"1,292.40","1,110.70","1,456.04",601.80
EPS(원),-119,-120,-139,-138,-247
PER(배),,N/A,N/A,N/A,N/A
BPS(원),197,635,560,862,712
PBR(배),0.00,4.23,4.91,5.66,4.56
현금DPS(원),0,0,0,0,0
현금배당수익률,,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"55,544,284","70,386,878","70,386,878","83,504,958","83,694,922"
