주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,131",156,204,241,347
영업이익,14,19,78,67,65
영업이익(발표기준),14,19,78,67,65
세전계속사업이익,23,27,15,-381,49
당기순이익,17,20,-17,-425,39
  당기순이익(지배),17,19,-20,-428,37
  당기순이익(비지배),0,0,2,2,2
자산총계,851,926,"1,024","1,243","1,047"
부채총계,275,331,452,690,333
자본총계,575,594,572,553,714
  자본총계(지배),571,590,565,544,703
  자본총계(비지배),4,,7,9,11
자본금,200,200,200,433,501
영업활동현금흐름,36,-9,86,50,54
투자활동현금흐름,-60,-36,-57,-948,172
재무활동현금흐름,,,-4,728,-238
CAPEX,37,1,2,13,1
FCF,-1,-10,84,38,53
이자발생부채,30,27,33,342,24
영업이익률,1.21,12.21,38.33,27.78,18.72
순이익률,1.53,12.60,-8.52,-176.18,11.36
ROE(%),2.97,3.31,-3.42,-77.10,5.97
ROA(%),2.05,2.22,-1.78,-37.54,3.45
부채비율,47.87,55.74,79.12,124.70,46.64
자본유보율,239.50,241.90,232.06,50.48,58.81
EPS(원),34,39,-40,-654,40
PER(배),39.96,30.09,N/A,N/A,24.04
BPS(원),"1,148","1,185","1,134",629,701
PBR(배),1.19,0.98,1.09,1.55,1.39
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"49,789,840","49,789,840","49,789,840","86,559,394","100,258,024"
