주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,110,206,83,454,293
영업이익,-39,52,-44,157,101
영업이익(발표기준),-39,52,-44,157,101
세전계속사업이익,-91,73,-19,171,106
당기순이익,-87,87,-32,149,97
  당기순이익(지배),-87,87,-32,149,97
  당기순이익(비지배),0,0,0,,
자산총계,456,548,890,"1,005","1,534"
부채총계,153,156,240,152,520
자본총계,303,391,650,854,"1,013"
  자본총계(지배),302,391,650,854,"1,013"
  자본총계(비지배),1,,1,,
자본금,77,77,160,166,169
영업활동현금흐름,-55,42,-8,71,165
투자활동현금흐름,-20,-13,-45,24,-413
재무활동현금흐름,45,20,373,-21,398
CAPEX,10,6,3,57,32
FCF,-64,36,-11,14,133
이자발생부채,45,41,151,103,206
영업이익률,-35.58,25.09,-52.33,34.64,34.38
순이익률,-79.68,42.31,-38.19,32.90,33.19
ROE(%),-24.17,25.12,-6.13,19.89,10.42
ROA(%),-17.80,17.34,-4.43,15.77,7.66
부채비율,50.60,39.98,36.93,17.75,51.32
자본유보율,318.03,431.93,318.60,427.37,510.94
EPS(원),-283,282,-101,460,289
PER(배),N/A,76.51,N/A,60.55,72.85
BPS(원),982,"1,270","2,036","2,581","3,005"
PBR(배),22.80,17.01,7.61,10.79,7.01
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"30,010,745","30,010,745","30,010,745","32,923,037","33,795,362"
