주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,548,602,657,771,930
영업이익,70,85,87,105,149
영업이익(발표기준),70,85,87,105,149
세전계속사업이익,71,95,78,118,279
당기순이익,55,74,61,93,219
  당기순이익(지배),55,74,61,93,219
  당기순이익(비지배),,,,,0
자산총계,"1,108","1,345","1,385","1,556","1,725"
부채총계,178,351,347,389,398
자본총계,930,994,"1,038","1,168","1,327"
  자본총계(지배),930,994,"1,038","1,168","1,292"
  자본총계(비지배),,,,,35
자본금,15,15,15,15,15
영업활동현금흐름,39,65,36,116,67
투자활동현금흐름,4,-322,-4,31,-106
재무활동현금흐름,-13,136,-9,-27,-73
CAPEX,5,5,16,5,10
FCF,34,59,20,111,58
이자발생부채,46,198,208,202,151
영업이익률,12.83,14.14,13.24,13.61,16.06
순이익률,10.01,12.29,9.24,12.01,23.52
ROE(%),6.27,7.69,5.97,8.39,17.79
ROA(%),5.21,6.03,4.45,6.29,13.34
부채비율,19.11,35.36,33.41,33.30,29.99
자본유보율,"4,655.73","5,053.81","5,353.45","5,862.18","7,389.08"
EPS(원),366,493,405,617,"1,459"
PER(배),9.74,8.27,10.33,7.25,4.42
BPS(원),"6,203","6,625","6,919","7,783","8,612"
PBR(배),0.57,0.62,0.60,0.57,0.75
현금DPS(원),105,115,115,135,175
현금배당수익률,2.95,2.82,2.75,3.02,2.71
현금배당성향(%),28.72,23.31,28.43,21.88,12.00
발행주식수(보통주),"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000"
