주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,771,952,"1,183","1,505","1,217"
영업이익,63,81,109,189,-27
영업이익(발표기준),63,81,109,189,-27
세전계속사업이익,55,81,97,133,-85
당기순이익,47,69,81,134,-73
  당기순이익(지배),47,69,81,134,-73
  당기순이익(비지배),,,,,
자산총계,657,813,"1,159","1,411","1,177"
부채총계,339,446,737,878,745
자본총계,318,367,422,533,432
  자본총계(지배),318,367,422,533,432
  자본총계(비지배),,,,,
자본금,36,36,36,36,36
영업활동현금흐름,37,43,83,212,112
투자활동현금흐름,-103,-108,-256,-275,-39
재무활동현금흐름,68,39,186,120,-105
CAPEX,94,87,259,205,27
FCF,-57,-44,-177,7,85
이자발생부채,186,241,450,596,521
영업이익률,8.16,8.52,9.20,12.57,-2.21
순이익률,6.11,7.20,6.86,8.89,-5.96
ROE(%),16.09,20.01,20.57,28.02,-15.03
ROA(%),8.10,9.32,8.23,10.41,-5.60
부채비율,106.60,121.54,174.60,164.75,172.58
자본유보율,716.69,870.15,"1,031.19","1,358.88","1,088.54"
EPS(원),725,"1,054","1,249","2,059","-1,116"
PER(배),18.07,12.14,22.10,14.50,N/A
BPS(원),"5,094","6,175","6,834","8,711","7,062"
PBR(배),2.57,2.07,4.04,3.43,2.79
현금DPS(원),150,150,300,500,150
현금배당수익률,1.15,1.17,1.09,1.68,0.76
현금배당성향(%),19.86,13.58,22.83,22.86,-12.65
발행주식수(보통주),"6,500,000","6,500,000","6,500,000","6,500,000","6,500,000"
