주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,030","2,335","2,208","2,768","3,107","3,979","4,301","4,907"
영업이익,329,422,360,459,505,640,671,"1,030"
영업이익(발표기준),329,422,360,459,505,,,
세전계속사업이익,236,506,356,416,652,676,708,"1,094"
당기순이익,178,412,281,331,528,530,554,869
  당기순이익(지배),204,421,281,331,528,532,554,869
  당기순이익(비지배),-27,-8,,,,,,
자산총계,"2,796","3,151","3,588","4,001","4,629","5,122","5,635","6,492"
부채총계,378,341,513,615,707,723,746,798
자본총계,"2,418","2,810","3,075","3,386","3,923","4,399","4,892","5,691"
  자본총계(지배),"2,359","2,810","3,075","3,386","3,923","4,399","4,892","5,691"
  자본총계(비지배),59,,,,,,,
자본금,32,63,63,63,63,62,62,62
영업활동현금흐름,409,412,384,694,590,692,766,"1,044"
투자활동현금흐름,-322,-459,-623,-475,-571,-535,-533,-233
재무활동현금흐름,46,11,210,22,-84,-70,-77,-68
CAPEX,444,502,589,482,514,484,480,288
FCF,-35,-90,-204,212,77,197,269,853
이자발생부채,47,4,248,283,267,,,
영업이익률,16.20,18.06,16.32,16.60,16.26,16.08,15.59,21.00
순이익률,8.74,17.66,12.73,11.97,16.99,13.33,12.88,17.71
ROE(%),9.06,16.28,9.55,10.26,14.45,12.78,11.93,16.42
ROA(%),6.55,13.86,8.34,8.73,12.23,10.88,10.30,14.33
부채비율,15.62,12.15,16.68,18.16,18.01,16.44,15.24,14.02
자본유보율,"7,413.98","4,385.48","4,773.43","5,266.56","6,071.24",,,
EPS(원),"1,627","3,336","2,229","2,628","4,188","4,217","4,397","6,892"
PER(배),21.35,6.52,13.61,13.34,8.45,9.58,9.19,5.86
BPS(원),"18,711","22,285","24,386","26,857","31,113","34,888","38,803","45,138"
PBR(배),1.86,0.98,1.24,1.31,1.14,1.16,1.04,0.90
현금DPS(원),0,200,150,200,400,450,500,533
현금배당수익률,0.00,0.92,0.49,0.57,1.13,1.11,1.24,1.32
현금배당성향(%),0.00,6.00,6.73,7.61,9.55,10.67,11.37,7.74
발행주식수(보통주),"12,608,000","12,608,000","12,608,000","12,608,000","12,608,000",,,
