주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,272,241,247,278,278
영업이익,-73,-23,-2,-32,-99
영업이익(발표기준),-73,-23,-2,-32,-99
세전계속사업이익,-100,-26,-1,-29,-126
당기순이익,-97,-27,0,-33,-121
  당기순이익(지배),-97,-27,0,-33,-121
  당기순이익(비지배),,,,,
자산총계,298,275,359,353,399
부채총계,126,135,210,184,320
자본총계,173,140,148,169,79
  자본총계(지배),173,140,148,169,79
  자본총계(비지배),,,,,
자본금,62,62,62,68,69
영업활동현금흐름,-30,-5,2,-1,2
투자활동현금흐름,-3,-7,-88,46,-8
재무활동현금흐름,-13,2,76,-6,57
CAPEX,11,3,13,4,9
FCF,-41,-8,-10,-5,-7
이자발생부채,101,106,174,142,176
영업이익률,-26.68,-9.45,-0.65,-11.44,-35.59
순이익률,-35.81,-11.27,0.03,-11.73,-43.36
ROE(%),-42.83,-17.39,0.05,-20.54,-97.22
ROA(%),-27.29,-9.47,0.02,-9.16,-32.06
부채비율,72.82,96.87,142.06,108.56,406.13
자본유보율,211.55,157.38,170.16,176.72,35.19
EPS(원),-312,-87,0,-103,-348
PER(배),N/A,N/A,"8,179.24",N/A,N/A
BPS(원),573,463,492,511,235
PBR(배),4.10,2.60,3.58,7.63,17.18
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"31,179,722","31,179,722","31,179,722","34,117,222","34,679,722"
