주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,534,588,785,878,"1,147"
영업이익,-109,-165,-116,-119,-152
영업이익(발표기준),-109,-165,-116,-119,-152
세전계속사업이익,-90,-157,-128,-193,-181
당기순이익,-90,-157,-69,-169,-200
  당기순이익(지배),-83,-148,-59,-159,-179
  당기순이익(비지배),-7,-9,-9,-10,-21
자산총계,604,543,715,988,"1,117"
부채총계,123,215,303,745,391
자본총계,481,328,412,243,726
  자본총계(지배),476,331,425,269,613
  자본총계(비지배),6,,-13,-26,113
자본금,67,67,105,105,119
영업활동현금흐름,-98,-112,-160,-112,-397
투자활동현금흐름,80,73,-20,-111,4
재무활동현금흐름,14,91,192,355,264
CAPEX,6,13,5,7,13
FCF,-104,-124,-165,-119,-410
이자발생부채,50,127,197,364,256
영업이익률,-20.36,-28.00,-14.75,-13.56,-13.28
순이익률,-16.78,-26.72,-8.74,-19.28,-17.40
ROE(%),-16.05,-36.68,-15.64,-45.91,-40.52
ROA(%),-14.26,-27.38,-10.90,-19.87,-18.96
부채비율,25.48,65.48,73.45,306.07,53.91
자본유보율,609.49,394.32,307.06,157.03,415.43
EPS(원),-499,-891,-330,-760,-826
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,894","1,995","2,028","1,284","2,584"
PBR(배),2.05,3.61,1.08,3.36,1.60
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"16,612,047","16,612,047","20,947,500","20,947,500","23,709,424"
