주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,358,254,182,458,241
영업이익,-10,-3,-40,6,-42
영업이익(발표기준),-10,-3,-40,6,-42
세전계속사업이익,-119,-96,-744,-5,-206
당기순이익,-112,-132,-757,-5,-199
  당기순이익(지배),-110,-132,-757,-3,-197
  당기순이익(비지배),-2,,,-2,-2
자산총계,"1,514","1,648","1,474","1,326","1,040"
부채총계,729,577,723,504,373
자본총계,785,"1,071",751,822,668
  자본총계(지배),785,"1,071",751,820,668
  자본총계(비지배),,,,2,0
자본금,206,222,328,387,456
영업활동현금흐름,15,-84,6,40,-5
투자활동현금흐름,-325,-118,15,25,-57
재무활동현금흐름,348,235,-36,-14,18
CAPEX,4,2,3,32,4
FCF,11,-86,3,8,-10
이자발생부채,511,530,528,395,304
영업이익률,-2.66,-1.14,-21.88,1.37,-17.64
순이익률,-31.14,-51.95,-415.27,-1.10,-82.69
ROE(%),-17.42,-14.25,-83.15,-0.42,-26.44
ROA(%),-8.19,-8.36,-48.52,-0.36,-16.82
부채비율,92.85,53.86,96.39,61.29,55.80
자본유보율,312.22,359.09,42.04,55.80,51.68
EPS(원),-329,-298,"-1,585",-4,-235
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,930","2,435","1,152","1,066",736
PBR(배),2.48,0.93,1.25,0.68,1.54
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"41,163,129","44,474,790","65,627,300","77,426,225","91,258,945"
