주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,194,198,191,110,83
영업이익,-1,3,-50,-131,-36
영업이익(발표기준),-1,3,-50,-131,-36
세전계속사업이익,-129,-9,-145,-156,-112
당기순이익,-130,-9,-145,-171,-117
  당기순이익(지배),-130,-9,-145,-167,-116
  당기순이익(비지배),,,,-4,-1
자산총계,182,179,554,562,395
부채총계,144,84,240,294,251
자본총계,38,95,314,268,144
  자본총계(지배),38,95,310,265,142
  자본총계(비지배),,,4,3,2
자본금,58,68,166,187,63
영업활동현금흐름,-18,-5,-132,-11,-11
투자활동현금흐름,-13,-15,-219,5,22
재무활동현금흐름,35,23,381,2,-6
CAPEX,4,4,19,29,14
FCF,-22,-9,-151,-40,-25
이자발생부채,87,38,86,140,115
영업이익률,-0.71,1.45,-26.24,-119.29,-43.24
순이익률,-67.03,-4.57,-75.69,-155.54,-140.71
ROE(%),-143.25,-13.64,-71.38,-58.04,-57.05
ROA(%),-54.02,-5.02,-39.44,-30.64,-24.54
부채비율,379.56,88.46,76.27,109.61,174.23
자본유보율,-58.53,26.62,82.26,37.99,141.34
EPS(원),"-3,463",-212,"-1,858","-1,447",-931
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),991,"2,123","2,810","2,126","1,139"
PBR(배),10.90,5.09,4.36,3.16,1.17
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"3,828,849","4,478,151","11,038,474","12,465,789","12,465,789"
