주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,013",921,"1,088",343,454
영업이익,46,21,6,-137,-127
영업이익(발표기준),46,21,6,-137,-127
세전계속사업이익,15,-171,-215,-252,-152
당기순이익,11,-172,-208,-295,-157
  당기순이익(지배),11,-172,-208,-296,-156
  당기순이익(비지배),,,,1,-1
자산총계,921,"1,577","1,222","1,305","1,484"
부채총계,488,808,565,329,557
자본총계,433,770,657,976,927
  자본총계(지배),433,770,657,984,927
  자본총계(비지배),,,,-8,
자본금,33,262,287,577,601
영업활동현금흐름,-24,8,214,-213,-95
투자활동현금흐름,-124,-573,-268,-237,-182
재무활동현금흐름,80,898,-170,379,305
CAPEX,17,17,19,4,6
FCF,-41,-9,196,-217,-101
이자발생부채,275,568,397,202,337
영업이익률,4.58,2.29,0.60,-39.97,-28.00
순이익률,1.11,-18.69,-19.09,-85.95,-34.49
ROE(%),2.87,-28.63,-29.14,-36.09,-16.32
ROA(%),1.36,-13.79,-14.85,-23.34,-11.23
부채비율,112.63,104.95,86.10,33.73,60.15
자본유보율,"1,211.95",193.97,129.78,72.58,55.43
EPS(원),177,"-2,097","-1,957","-1,965",-655
PER(배),67.07,N/A,N/A,N/A,N/A
BPS(원),"6,596","7,351","5,719","4,304","3,887"
PBR(배),1.80,2.38,1.32,1.66,1.85
현금DPS(원),50,0,0,0,
현금배당수익률,0.42,0.00,0.00,0.00,
현금배당성향(%),29.06,0.00,0.00,0.00,
발행주식수(보통주),"6,579,409","10,479,342","11,493,104","23,074,475","24,054,914"
