주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"1,212","2,129","3,193","4,014","3,917","4,210","4,736","5,035"
영업이익,290,424,332,682,433,637,818,914
영업이익(발표기준),290,424,332,682,433,,,
세전계속사업이익,230,18,203,597,200,558,743,886
당기순이익,204,108,221,466,44,421,575,682
  당기순이익(지배),202,65,193,371,180,343,472,573
  당기순이익(비지배),3,42,29,95,-136,,,
자산총계,"5,458","6,551","6,517","7,223","8,467","8,826","9,482","10,326"
부채총계,"3,208","3,485","3,180","2,698","2,969","2,949","3,086","3,160"
자본총계,"2,250","3,066","3,337","4,525","5,497","5,878","6,396","7,166"
  자본총계(지배),"1,851","1,988","2,354","2,687","2,779","3,182","3,652","4,176"
  자본총계(비지배),398,,982,"1,839","2,718",,,
자본금,122,122,129,129,133,133,133,133
영업활동현금흐름,426,605,405,672,542,764,820,889
투자활동현금흐름,"-1,860",-500,-80,-725,-342,-183,-208,44
재무활동현금흐름,"1,742",19,-192,151,505,146,176,352
CAPEX,19,129,62,248,151,130,144,0
FCF,407,476,343,424,391,466,502,701
이자발생부채,"1,658","1,768","1,491",957,939,,,
영업이익률,23.89,19.94,10.40,16.99,11.05,15.13,17.27,18.15
순이익률,16.86,5.05,6.93,11.61,1.12,10.00,12.14,13.54
ROE(%),11.74,3.40,8.87,14.72,6.59,11.51,13.81,14.64
ROA(%),5.28,1.79,3.39,6.78,0.56,4.87,6.28,6.89
부채비율,142.62,113.67,95.31,59.62,54.02,50.17,48.26,44.10
자본유보율,"1,539.62","1,641.15","1,846.63","2,094.83","2,233.19",,,
EPS(원),874,282,818,"1,515",723,"1,361","1,873","2,273"
PER(배),20.54,46.04,12.22,12.44,36.75,14.77,10.73,8.84
BPS(원),"8,478","9,102","10,148","11,513","11,567","13,241","15,202","17,380"
PBR(배),2.12,1.43,0.99,1.64,2.30,1.52,1.32,1.16
현금DPS(원),300,200,0,0,,0,0,0
현금배당수익률,1.67,1.54,0.00,0.00,,0.00,0.00,0.00
현금배당성향(%),32.47,67.03,0.00,0.00,,,,
발행주식수(보통주),"23,082,211","23,082,211","24,440,319","24,575,454","25,203,830",,,
