주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,278",527,"1,182","1,301","1,335"
영업이익,-38,19,0,67,32
영업이익(발표기준),-38,19,0,67,32
세전계속사업이익,-54,-315,-86,38,16
당기순이익,-59,-293,-104,32,20
  당기순이익(지배),-59,-293,-104,32,20
  당기순이익(비지배),,,,,
자산총계,"1,612","1,182","1,046","1,112","1,332"
부채총계,"1,156",983,751,774,764
자본총계,456,199,294,338,568
  자본총계(지배),456,199,294,338,568
  자본총계(비지배),,,,,
자본금,136,142,233,234,296
영업활동현금흐름,-100,-8,32,37,82
투자활동현금흐름,-7,83,-22,-16,-40
재무활동현금흐름,87,-183,-79,-5,77
CAPEX,32,5,23,17,37
FCF,-132,-13,9,20,44
이자발생부채,821,696,411,443,423
영업이익률,-2.96,3.59,-0.04,5.19,2.42
순이익률,-4.60,-55.68,-8.76,2.48,1.49
ROE(%),-11.86,-89.67,-42.03,10.21,4.38
ROA(%),-3.61,-21.01,-9.30,2.99,1.62
부채비율,253.59,495.26,255.06,229.32,134.61
자본유보율,279.04,68.30,45.42,59.41,91.42
EPS(원),-187,-907,-269,69,40
PER(배),N/A,N/A,N/A,19.11,48.68
BPS(원),"1,458",608,634,724,963
PBR(배),1.13,2.57,1.69,1.82,2.01
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"31,481,275","32,862,397","46,681,121","46,818,211","59,181,279"
