주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,302,282,345,499,521
영업이익,50,-29,-76,27,72
영업이익(발표기준),50,-29,-76,27,72
세전계속사업이익,33,-83,-99,-16,36
당기순이익,33,-83,-98,-14,37
  당기순이익(지배),33,-82,-96,-12,63
  당기순이익(비지배),,-1,-3,-2,-26
자산총계,852,916,"1,043","1,183","1,481"
부채총계,476,585,719,673,697
자본총계,376,331,324,510,784
  자본총계(지배),376,331,328,515,789
  자본총계(비지배),,-1,-3,-5,-5
자본금,418,427,496,638,715
영업활동현금흐름,57,7,-100,8,88
투자활동현금흐름,-45,-103,-43,-34,-183
재무활동현금흐름,-22,158,81,138,204
CAPEX,3,5,5,18,6
FCF,54,2,-105,-11,82
이자발생부채,330,458,495,438,441
영업이익률,16.65,-10.17,-21.88,5.42,13.90
순이익률,10.82,-29.58,-28.42,-2.83,7.09
ROE(%),9.53,-23.23,-29.01,-2.94,9.61
ROA(%),3.90,-9.43,-10.02,-1.27,2.77
부채비율,126.52,177.06,221.60,132.12,88.87
자본유보율,-31.63,-43.46,-52.28,-33.88,-2.93
EPS(원),41,-96,-103,-11,47
PER(배),14.53,N/A,N/A,N/A,35.00
BPS(원),450,388,331,404,552
PBR(배),1.31,2.87,2.96,3.26,3.00
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"83,571,839","85,399,992","99,111,805","127,507,567","143,026,930"
