주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,232,246,262,244,231
영업이익,-58,-29,-12,-13,-22
영업이익(발표기준),-58,-29,-12,-13,-22
세전계속사업이익,-35,-23,-10,-15,5
당기순이익,-27,-16,-17,-39,2
  당기순이익(지배),-27,-16,-17,-39,2
  당기순이익(비지배),,,,,0
자산총계,608,562,601,643,768
부채총계,264,233,288,318,326
자본총계,345,330,313,325,442
  자본총계(지배),345,330,313,325,442
  자본총계(비지배),,,,,0
자본금,57,57,57,57,57
영업활동현금흐름,-48,-32,-14,8,13
투자활동현금흐름,-35,9,-30,30,-5
재무활동현금흐름,119,-3,18,6,-5
CAPEX,93,0,2,18,1
FCF,-141,-32,-16,-11,12
이자발생부채,192,189,209,226,227
영업이익률,-25.08,-11.88,-4.40,-5.21,-9.31
순이익률,-11.74,-6.49,-6.48,-15.95,1.01
ROE(%),-7.60,-4.74,-5.28,-12.18,0.61
ROA(%),-4.80,-2.73,-2.92,-6.25,0.33
부채비율,76.41,70.54,92.10,97.97,73.63
자본유보율,505.32,477.55,447.71,465.11,469.47
EPS(원),-239,-140,-149,-341,20
PER(배),N/A,N/A,N/A,N/A,168.54
BPS(원),"3,025","2,892","2,742","2,851","3,875"
PBR(배),1.02,1.07,1.99,2.22,0.89
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"11,400,000","11,400,000","11,400,000","11,400,000","11,400,000"
