주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,862","1,891","2,121","1,868","2,424"
영업이익,29,17,28,46,228
영업이익(발표기준),29,17,28,46,228
세전계속사업이익,39,-5,30,75,241
당기순이익,33,-6,22,57,192
  당기순이익(지배),32,-2,20,53,181
  당기순이익(비지배),1,-3,2,4,11
자산총계,"1,250","1,362","1,450","1,210","1,582"
부채총계,706,820,906,631,824
자본총계,544,542,544,580,759
  자본총계(지배),525,509,515,557,725
  자본총계(비지배),19,,29,23,33
자본금,50,50,50,50,98
영업활동현금흐름,-75,-9,111,124,-93
투자활동현금흐름,48,-36,-40,137,-17
재무활동현금흐름,39,53,-23,-275,97
CAPEX,23,36,36,11,36
FCF,-98,-45,75,113,-129
이자발생부채,521,594,615,380,504
영업이익률,1.54,0.92,1.31,2.46,9.40
순이익률,1.75,-0.31,1.03,3.07,7.93
ROE(%),6.16,-0.47,3.81,9.87,28.21
ROA(%),2.66,-0.46,1.55,4.31,13.77
부채비율,129.86,151.32,166.63,108.78,108.58
자본유보율,937.32,932.54,951.94,"1,038.06",651.43
EPS(원),161,-12,99,268,918
PER(배),9.81,N/A,15.14,5.81,3.80
BPS(원),"2,691","2,611","2,640","2,869","3,759"
PBR(배),0.59,0.58,0.57,0.54,0.93
현금DPS(원),76,51,51,51,50
현금배당수익률,4.83,3.35,3.39,3.25,1.43
현금배당성향(%),46.42,-400.16,50.26,18.35,5.34
발행주식수(보통주),"19,700,000","19,700,000","19,700,000","19,700,000","19,700,000"
