주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,375,353,349,465,819,"1,198","1,403","1,712"
영업이익,71,36,26,47,207,317,396,484
영업이익(발표기준),71,36,26,47,207,,,
세전계속사업이익,54,21,16,18,199,307,387,477
당기순이익,86,22,18,20,181,270,340,419
  당기순이익(지배),86,22,18,20,180,269,340,419
  당기순이익(비지배),,,,0,0,,,
자산총계,570,658,756,904,"1,502","1,817","2,213","2,715"
부채총계,329,395,477,495,916,961,"1,016","1,099"
자본총계,241,263,279,409,587,856,"1,197","1,616"
  자본총계(지배),241,263,279,404,581,850,"1,191","1,609"
  자본총계(비지배),,,,5,5,,,
자본금,66,66,66,66,66,66,66,66
영업활동현금흐름,79,23,-2,46,187,342,388,441
투자활동현금흐름,-57,-104,-58,10,-407,-54,-42,-53
재무활동현금흐름,-13,57,72,11,285,-56,1,1
CAPEX,56,101,56,85,401,50,40,50
FCF,23,-78,-58,-38,-213,281,345,381
이자발생부채,265,321,399,408,699,,,
영업이익률,18.98,10.14,7.32,10.01,25.27,26.46,28.23,28.27
순이익률,22.89,6.14,5.05,4.26,22.09,22.54,24.23,24.47
ROE(%),43.39,8.60,6.49,5.81,36.65,37.59,33.32,29.93
ROA(%),16.25,3.53,2.49,2.39,15.03,16.27,16.87,17.00
부채비율,136.40,149.96,170.71,121.10,156.10,112.27,84.88,68.01
자본유보율,267.83,301.55,326.00,514.05,783.81,,,
EPS(원),132,33,27,30,275,409,517,637
PER(배),,,,91.16,19.88,11.84,9.37,7.60
BPS(원),371,405,430,614,884,"1,293","1,812","2,448"
PBR(배),,,,4.49,6.17,3.75,2.67,1.98
현금DPS(원),0,0,0,,,0,0,0
현금배당수익률,0.00,0.00,0.00,,,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,,,,
발행주식수(보통주),"64,970,548","64,970,548","64,970,548","65,730,548","65,730,548",,,
