주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,376,270,390,742,817
영업이익,-127,-51,-46,-13,15
영업이익(발표기준),-127,-51,-46,-13,15
세전계속사업이익,-230,-163,-488,-92,50
당기순이익,-218,-163,-488,-92,50
  당기순이익(지배),-228,-161,-487,-90,50
  당기순이익(비지배),11,-1,-1,-2,
자산총계,789,927,"1,438",784,716
부채총계,279,327,"1,231",467,168
자본총계,511,600,208,318,548
  자본총계(지배),510,598,205,316,548
  자본총계(비지배),1,2,3,2,
자본금,2,3,4,4,6
영업활동현금흐름,-148,84,-168,63,-130
투자활동현금흐름,13,-395,13,-3,9
재무활동현금흐름,239,236,47,7,17
CAPEX,141,54,23,5,66
FCF,-289,30,-191,59,-195
이자발생부채,201,0,928,345,152
영업이익률,-33.70,-19.05,-11.77,-1.78,1.89
순이익률,-57.97,-60.24,-125.03,-12.35,6.08
ROE(%),-59.19,-29.12,-121.38,-34.47,11.49
ROA(%),-29.33,-18.96,-41.27,-8.24,6.62
부채비율,54.53,54.44,591.80,146.80,30.57
자본유보율,"21,102.31","20,566.90","11,058.22","11,812.10","14,260.88"
EPS(원),"-1,923","-1,001","-2,623",-428,176
PER(배),N/A,N/A,N/A,N/A,20.42
BPS(원),"3,339","3,406","1,017","1,261","1,755"
PBR(배),3.67,2.97,5.21,2.84,2.04
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"15,276,868","17,549,453","20,129,157","25,046,186","31,249,629"
