주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,788","2,402","3,377","3,461","3,152"
영업이익,141,87,129,145,181
영업이익(발표기준),141,87,129,145,181
세전계속사업이익,134,-2,108,136,108
당기순이익,109,-17,79,108,87
  당기순이익(지배),109,-17,79,108,87
  당기순이익(비지배),,,,,
자산총계,871,718,"1,145","1,031","2,055"
부채총계,728,434,562,358,"1,267"
자본총계,143,284,583,673,788
  자본총계(지배),143,284,583,673,788
  자본총계(비지배),,,,,
자본금,24,34,41,41,82
영업활동현금흐름,173,3,96,174,97
투자활동현금흐름,-91,-35,-82,-152,-676
재무활동현금흐름,43,77,-1,-2,654
CAPEX,118,34,81,144,60
FCF,55,-31,15,30,37
이자발생부채,152,88,55,51,632
영업이익률,5.05,3.61,3.82,4.18,5.75
순이익률,3.90,-0.70,2.35,3.13,2.77
ROE(%),125.16,-7.87,18.32,17.23,11.97
ROA(%),16.30,-2.11,8.53,9.95,5.67
부채비율,507.85,152.86,96.33,53.21,160.82
자본유보율,531.80,733.08,"1,310.29","1,575.43",842.70
EPS(원),"1,122",-153,483,657,531
PER(배),,N/A,14.29,16.81,30.03
BPS(원),"1,327","1,899","3,543","4,088","4,785"
PBR(배),0.00,3.71,1.95,2.70,3.33
현금DPS(원),0,0,0,0,
현금배당수익률,,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"9,600,000","13,759,964","16,462,666","16,462,666","16,462,666"
