주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,109,203,493,588,548
영업이익,-87,-40,0,19,-31
영업이익(발표기준),-87,-40,0,19,-31
세전계속사업이익,-198,-121,-80,-45,-82
당기순이익,-192,-118,-70,-30,-73
  당기순이익(지배),-198,-120,-68,-30,-73
  당기순이익(비지배),6,2,-2,-1,
자산총계,425,820,759,722,686
부채총계,196,501,481,360,319
자본총계,229,319,279,362,367
  자본총계(지배),220,320,282,362,367
  자본총계(비지배),8,,-3,,
자본금,89,59,76,122,141
영업활동현금흐름,-68,-48,1,48,0
투자활동현금흐름,139,-231,-42,-11,2
재무활동현금흐름,-125,342,-2,-52,14
CAPEX,51,9,19,29,87
FCF,-118,-57,-17,19,-87
이자발생부채,168,352,359,245,195
영업이익률,-79.54,-19.95,0.09,3.29,-5.72
순이익률,-176.25,-58.38,-14.29,-5.18,-13.39
ROE(%),-66.76,-44.39,-22.58,-9.18,-20.11
ROA(%),-30.75,-19.01,-8.93,-4.12,-10.41
부채비율,85.98,156.93,172.61,99.37,87.06
자본유보율,167.63,451.52,281.80,206.57,167.09
EPS(원),"-2,266","-1,173",-534,-142,-277
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,514","2,731","1,870","1,488","1,304"
PBR(배),0.80,1.31,1.92,1.22,1.16
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"8,918,288","11,862,130","15,226,867","24,482,424","28,291,298"
