주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,810","2,579","2,595","2,924","3,759","4,387","4,908","5,397"
영업이익,463,436,377,498,871,"1,112","1,240","1,340"
영업이익(발표기준),463,436,377,498,871,,,
세전계속사업이익,460,436,351,510,877,"1,109","1,239","1,328"
당기순이익,331,330,248,386,681,848,952,"1,011"
  당기순이익(지배),336,338,248,387,683,854,954,"1,014"
  당기순이익(비지배),-5,-8,,-1,-2,,,
자산총계,"2,110","2,721","2,773","3,136","4,263","4,788","5,659","6,886"
부채총계,885,672,603,734,"1,203","1,019","1,053","1,383"
자본총계,"1,226","2,049","2,170","2,402","3,060","3,768","4,606","5,503"
  자본총계(지배),"1,218","2,049","2,170","2,403","3,062","3,770","4,610","5,512"
  자본총계(비지배),8,,,-1,-3,,,
자본금,100,117,117,117,117,118,118,117
영업활동현금흐름,308,235,258,622,723,782,956,"1,094"
투자활동현금흐름,-477,-7,-173,-204,"-1,232",-302,-348,-91
재무활동현금흐름,149,369,-240,-118,314,-134,-148,-108
CAPEX,501,74,95,112,435,235,280,0
FCF,-192,161,163,510,289,536,658,"1,079"
이자발생부채,409,288,214,291,622,,,
영업이익률,16.48,16.91,14.53,17.04,23.17,25.36,25.27,24.83
순이익률,11.77,12.80,9.57,13.21,18.12,19.34,19.41,18.73
ROE(%),,20.69,11.77,16.91,24.99,25.01,22.76,20.04
ROA(%),,13.67,9.04,13.07,18.42,18.75,18.24,16.12
부채비율,72.17,32.81,27.78,30.57,39.32,27.04,22.86,25.13
자본유보율,"1,135.02","1,655.20","1,835.39","2,126.56","2,658.55",,,
EPS(원),"3,372","3,233","2,119","3,301","5,829","7,294","8,139","8,655"
PER(배),,7.78,8.94,7.86,7.55,5.66,5.07,4.77
BPS(원),"12,228","17,486","19,136","22,162","27,839","34,277","41,905","50,109"
PBR(배),0.00,1.44,0.99,1.17,1.58,1.20,0.99,0.82
현금DPS(원),300,280,400,740,"1,000","1,050","1,100","1,000"
현금배당수익률,,1.11,2.11,2.85,2.27,2.54,2.66,2.42
현금배당성향(%),8.90,9.71,18.27,20.74,16.11,14.40,13.51,11.55
발행주식수(보통주),"9,957,480","11,715,480","11,715,480","11,715,480","11,715,480",,,
