주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,222","1,101","1,146","1,093","1,172"
영업이익,84,52,62,39,33
영업이익(발표기준),84,52,62,39,33
세전계속사업이익,165,103,143,-8,45
당기순이익,121,64,91,-25,20
  당기순이익(지배),127,66,105,-20,22
  당기순이익(비지배),-5,-3,-15,-5,-3
자산총계,"1,655","1,621","1,661","1,750","1,774"
부채총계,820,789,821,889,940
자본총계,835,832,841,862,834
  자본총계(지배),768,769,793,820,797
  자본총계(비지배),67,,47,42,37
자본금,91,91,91,93,93
영업활동현금흐름,109,105,0,27,104
투자활동현금흐름,-150,-72,-36,-118,-135
재무활동현금흐름,5,-54,-1,96,36
CAPEX,74,48,125,38,97
FCF,35,57,-125,-11,7
이자발생부채,492,450,515,636,702
영업이익률,6.84,4.72,5.43,3.61,2.80
순이익률,9.91,5.77,7.92,-2.27,1.68
ROE(%),17.71,8.65,13.49,-2.49,2.74
ROA(%),7.59,3.88,5.53,-1.46,1.11
부채비율,98.20,94.78,97.67,103.18,112.64
자본유보율,733.38,762.49,836.46,849.63,854.64
EPS(원),694,365,578,-110,119
PER(배),35.64,54.28,22.13,N/A,78.24
BPS(원),"4,340","4,347","4,630","4,693","4,548"
PBR(배),5.70,4.55,2.76,3.29,2.05
현금DPS(원),150,150,150,150,150
현금배당수익률,0.61,0.76,1.17,0.97,1.61
현금배당성향(%),20.95,39.90,24.67,-129.65,118.49
발행주식수(보통주),"18,224,974","18,224,974","18,224,974","18,569,379","18,616,650"
