주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,366","1,467","1,574","1,556","1,759"
영업이익,18,-15,23,37,54
영업이익(발표기준),18,-15,23,37,54
세전계속사업이익,22,-24,14,38,58
당기순이익,17,-28,12,26,50
  당기순이익(지배),12,-15,14,25,46
  당기순이익(비지배),5,-13,-2,2,4
자산총계,"1,329","1,241","1,347","1,448","1,608"
부채총계,595,529,621,695,795
자본총계,734,713,726,753,812
  자본총계(지배),644,625,634,656,705
  자본총계(비지배),90,87,92,97,107
자본금,157,157,157,157,157
영업활동현금흐름,17,-8,111,97,247
투자활동현금흐름,-84,-10,0,-58,-77
재무활동현금흐름,40,-29,14,-76,0
CAPEX,9,4,5,8,4
FCF,8,-12,106,89,244
이자발생부채,252,220,230,163,160
영업이익률,1.34,-1.04,1.47,2.35,3.07
순이익률,1.25,-1.88,0.74,1.70,2.87
ROE(%),2.04,-2.32,2.19,3.82,6.80
ROA(%),1.39,-2.15,0.90,1.89,3.30
부채비율,81.03,74.18,85.49,92.24,97.91
자본유보율,307.27,295.44,301.32,314.26,344.69
EPS(원),39,-47,44,78,147
PER(배),85.87,N/A,73.81,41.15,26.37
BPS(원),"2,074","2,010","2,036","2,108","2,253"
PBR(배),1.62,1.06,1.59,1.53,1.72
현금DPS(원),15,15,15,15,15
현금배당수익률,0.45,0.70,0.46,0.46,0.39
현금배당성향(%),37.86,-31.71,33.84,18.92,10.14
발행주식수(보통주),"31,422,383","31,422,383","31,422,383","31,422,383","31,422,383"
