주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,870,951,927,681,850
영업이익,26,4,13,-44,-38
영업이익(발표기준),26,4,13,-44,-38
세전계속사업이익,-91,-9,-21,-67,23
당기순이익,-87,65,-62,-69,70
  당기순이익(지배),-66,54,-63,-68,53
  당기순이익(비지배),-20,11,1,-1,17
자산총계,"1,427","1,387","1,371","1,263","1,204"
부채총계,884,780,830,723,492
자본총계,543,607,540,540,712
  자본총계(지배),659,712,645,644,712
  자본총계(비지배),-117,-105,-104,-104,0
자본금,32,32,32,38,40
영업활동현금흐름,-40,-5,-32,-6,-60
투자활동현금흐름,-134,55,18,3,302
재무활동현금흐름,184,-63,15,-19,-225
CAPEX,141,57,38,31,7
FCF,-181,-62,-70,-37,-66
이자발생부채,679,624,646,568,340
영업이익률,2.99,0.39,1.44,-6.44,-4.41
순이익률,-9.95,6.83,-6.70,-10.13,8.19
ROE(%),-9.45,7.84,-9.26,-10.63,7.79
ROA(%),-6.33,4.62,-4.50,-5.24,5.64
부채비율,162.95,128.58,153.69,133.74,69.05
자본유보율,"2,062.89","2,224.34","2,012.29","1,659.49","1,768.67"
EPS(원),"-1,024",832,-973,-954,669
PER(배),N/A,5.99,N/A,N/A,9.58
BPS(원),"10,365","11,195","10,138","8,480","9,025"
PBR(배),0.51,0.45,0.73,0.60,0.71
현금DPS(원),80,100,80,0,
현금배당수익률,1.52,2.00,1.07,0.00,
현금배당성향(%),-3.27,11.84,-8.10,0.00,
발행주식수(보통주),"6,453,734","6,453,734","6,453,734","7,690,607","7,984,508"
