주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,471,528,721,578,726
영업이익,124,122,246,106,162
영업이익(발표기준),124,122,246,106,162
세전계속사업이익,91,121,289,94,235
당기순이익,91,114,259,94,227
  당기순이익(지배),91,114,259,94,227
  당기순이익(비지배),,0,,,
자산총계,"1,033","1,159","1,486","1,538","1,757"
부채총계,61,72,122,80,97
자본총계,972,"1,086","1,364","1,459","1,661"
  자본총계(지배),972,"1,086","1,364","1,459","1,661"
  자본총계(비지배),0,,,,
자본금,35,35,36,36,36
영업활동현금흐름,111,149,268,150,177
투자활동현금흐름,-97,-341,-252,35,-131
재무활동현금흐름,0,0,16,-2,-28
CAPEX,5,5,6,42,23
FCF,106,144,262,108,154
이자발생부채,0,0,2,1,2
영업이익률,26.36,23.10,34.06,18.41,22.37
순이익률,19.31,21.61,35.97,16.31,31.21
ROE(%),9.80,11.06,21.18,6.68,14.52
ROA(%),9.18,10.40,19.62,6.23,13.74
부채비율,6.24,6.67,8.91,5.47,5.83
자본유보율,"2,639.91","2,961.51","3,720.58","3,972.95","4,602.73"
EPS(원),"1,284","1,608","3,643","1,310","3,149"
PER(배),18.23,16.17,9.29,22.67,7.92
BPS(원),"13,729","15,342","19,062","20,388","23,578"
PBR(배),1.70,1.69,1.78,1.46,1.06
현금DPS(원),0,0,,,
현금배당수익률,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"7,080,273","7,080,273","7,193,273","7,193,273","7,193,273"
