주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,916,"1,180","1,045","1,191","1,418"
영업이익,88,111,89,156,138
영업이익(발표기준),88,111,89,156,138
세전계속사업이익,88,109,92,153,156
당기순이익,70,83,70,118,119
  당기순이익(지배),70,83,70,118,119
  당기순이익(비지배),,,,,
자산총계,780,883,924,"1,086","1,184"
부채총계,228,267,249,345,325
자본총계,553,617,675,740,859
  자본총계(지배),553,617,675,740,859
  자본총계(비지배),,,,,
자본금,31,62,62,62,62
영업활동현금흐름,29,114,108,53,26
투자활동현금흐름,5,-19,-39,-41,-45
재무활동현금흐름,-29,-15,-18,3,-24
CAPEX,10,23,30,50,51
FCF,20,92,78,3,-24
이자발생부채,80,80,83,140,148
영업이익률,9.63,9.44,8.51,13.10,9.76
순이익률,7.59,7.05,6.70,9.87,8.37
ROE(%),13.25,14.23,10.85,16.61,14.83
ROA(%),9.43,10.00,7.75,11.70,10.45
부채비율,41.23,43.27,36.85,46.64,37.78
자본유보율,"1,708.39",910.70,"1,004.35","1,163.17","1,319.48"
EPS(원),564,675,568,954,963
PER(배),6.26,9.48,7.79,6.09,8.05
BPS(원),"4,484","5,004","5,477","6,410","7,439"
PBR(배),0.79,1.28,0.81,0.91,1.04
현금DPS(원),125,125,150,180,200
현금배당수익률,3.54,1.95,3.39,3.10,2.58
현금배당성향(%),22.15,18.52,26.39,17.69,19.47
발행주식수(보통주),"12,322,696","12,322,696","12,322,696","12,322,696","12,322,696"
