주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,169","1,954","1,873","1,147",970
영업이익,122,105,46,194,141
영업이익(발표기준),122,105,46,194,141
세전계속사업이익,48,-36,111,177,135
당기순이익,121,-146,53,134,101
  당기순이익(지배),50,37,201,130,98
  당기순이익(비지배),71,-183,-148,4,2
자산총계,"3,831","3,654","1,930","1,958","1,900"
부채총계,"2,010","2,068",662,620,523
자본총계,"1,821","1,586","1,268","1,338","1,378"
  자본총계(지배),"1,092","1,059","1,244","1,309","1,347"
  자본총계(비지배),729,,24,29,31
자본금,46,46,46,46,46
영업활동현금흐름,260,91,249,122,128
투자활동현금흐름,-114,-52,-3,-22,-18
재무활동현금흐름,-169,-6,-309,-108,-123
CAPEX,221,74,73,21,22
FCF,39,16,176,101,105
이자발생부채,"1,475","1,552",542,493,429
영업이익률,5.60,5.35,2.44,16.95,14.54
순이익률,5.57,-7.45,2.80,11.70,10.38
ROE(%),4.55,3.46,17.45,10.19,7.41
ROA(%),3.09,-3.89,1.88,6.90,5.22
부채비율,110.41,130.42,52.24,46.35,37.93
자본유보율,"2,476.36","2,483.07","2,885.43","3,059.87","3,172.69"
EPS(원),551,404,"2,185","1,414","1,071"
PER(배),31.58,33.01,5.74,9.54,12.33
BPS(원),"13,289","13,326","16,076","17,252","17,750"
PBR(배),1.31,1.00,0.78,0.78,0.74
현금DPS(원),600,600,600,600,600
현금배당수익률,3.45,4.49,4.78,4.44,4.55
현금배당성향(%),98.61,128.23,23.11,35.02,46.26
발행주식수(보통주),"9,190,885","9,190,885","9,190,885","9,190,885","9,190,885"
