주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,854",555,"1,404","1,889","2,308"
영업이익,229,-278,-149,18,-105
영업이익(발표기준),229,-278,-149,18,-105
세전계속사업이익,198,-278,-161,18,-5
당기순이익,175,-275,-160,43,-31
  당기순이익(지배),171,-275,-160,46,-43
  당기순이익(비지배),4,,,-3,11
자산총계,"1,566","1,890","1,910","3,181","2,770"
부채총계,594,"1,230","1,328","2,242","1,785"
자본총계,971,660,582,938,985
  자본총계(지배),973,662,582,909,944
  자본총계(비지배),-2,,,29,41
자본금,29,86,92,104,108
영업활동현금흐름,192,-483,-84,415,-677
투자활동현금흐름,-503,-104,-128,-251,166
재무활동현금흐름,572,314,128,575,-4
CAPEX,452,43,117,328,225
FCF,-260,-525,-201,87,-903
이자발생부채,399,735,797,"1,071",957
영업이익률,8.04,-50.11,-10.63,0.95,-4.56
순이익률,6.12,-49.48,-11.40,2.27,-1.36
ROE(%),26.63,-33.60,-25.72,6.22,-4.62
ROA(%),12.82,-15.90,-8.42,1.69,-1.05
부채비율,61.19,186.37,227.98,238.99,181.32
자본유보율,"3,393.97",723.08,587.54,819.18,819.30
EPS(원),"1,088","-1,594",-921,241,-199
PER(배),10.98,N/A,N/A,64.61,N/A
BPS(원),"5,732","3,869","3,202","4,384","4,388"
PBR(배),2.09,1.89,3.26,3.56,2.29
현금DPS(원),102,0,0,0,0
현금배당수익률,0.85,0.00,0.00,0.00,0.00
현금배당성향(%),9.94,0.00,0.00,0.00,0.00
발행주식수(보통주),"17,128,147","17,272,398","18,353,188","19,986,702","20,953,016"
