주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,281","2,440","2,529","2,287","3,104"
영업이익,28,46,29,-61,-7
영업이익(발표기준),28,46,29,-61,-7
세전계속사업이익,44,19,6,-95,-104
당기순이익,50,15,3,-78,-102
  당기순이익(지배),50,15,3,-76,-92
  당기순이익(비지배),,,,-2,-11
자산총계,"1,571","1,649","1,809","2,455","2,686"
부채총계,980,"1,053","1,206","1,593","1,894"
자본총계,592,596,603,862,792
  자본총계(지배),592,596,603,862,792
  자본총계(비지배),,,,0,
자본금,123,123,123,177,179
영업활동현금흐름,94,82,90,72,-8
투자활동현금흐름,-94,-145,-364,-359,-192
재무활동현금흐름,26,110,194,319,177
CAPEX,96,139,173,151,192
FCF,-3,-56,-83,-79,-200
이자발생부채,407,530,728,945,"1,130"
영업이익률,1.21,1.88,1.14,-2.67,-0.23
순이익률,2.18,0.60,0.11,-3.39,-3.30
ROE(%),8.78,2.47,0.47,-10.33,-11.09
ROA(%),3.22,0.91,0.16,-3.64,-3.98
부채비율,165.48,176.78,199.90,184.80,239.18
자본유보율,423.05,428.36,431.04,429.57,383.82
EPS(원),210,59,11,-284,-257
PER(배),11.60,62.50,269.67,N/A,N/A
BPS(원),"2,399","2,414","2,445","2,438","2,218"
PBR(배),1.01,1.54,1.26,3.50,2.16
현금DPS(원),30,0,0,0,
현금배당수익률,1.23,0.00,0.00,0.00,
현금배당성향(%),14.90,0.00,0.00,0.00,
발행주식수(보통주),"24,694,303","24,694,303","24,694,303","35,379,400","35,732,385"
