주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,256,272,259,264,341
영업이익,22,23,-1,5,42
영업이익(발표기준),22,23,-1,5,42
세전계속사업이익,16,52,-17,32,68
당기순이익,12,35,-17,24,70
  당기순이익(지배),14,36,-16,26,71
  당기순이익(비지배),-2,-1,-1,-2,-1
자산총계,598,631,602,637,907
부채총계,285,274,290,294,489
자본총계,312,357,312,343,418
  자본총계(지배),266,313,302,335,411
  자본총계(비지배),46,,10,8,7
자본금,73,73,73,73,73
영업활동현금흐름,60,31,14,46,43
투자활동현금흐름,-115,-57,-29,-70,-78
재무활동현금흐름,22,17,6,-1,193
CAPEX,34,23,4,14,76
FCF,26,7,10,32,-33
이자발생부채,153,168,174,173,270
영업이익률,8.55,8.35,-0.51,2.03,12.20
순이익률,4.60,12.80,-6.60,8.96,20.48
ROE(%),5.44,12.53,-5.15,8.20,19.05
ROA(%),2.18,5.67,-2.77,3.82,9.04
부채비율,91.32,76.61,92.90,85.68,116.83
자본유보율,233.69,291.07,270.31,306.34,414.71
EPS(원),96,249,-108,179,486
PER(배),73.04,33.36,N/A,84.90,16.51
BPS(원),"1,837","2,150","2,074","2,297","2,811"
PBR(배),3.82,3.86,3.03,6.62,2.85
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"14,506,123","14,564,623","14,587,623","14,625,123","14,667,123"
