주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,409,352,501,475,667
영업이익,15,20,15,14,19
영업이익(발표기준),15,20,15,14,19
세전계속사업이익,-14,19,12,10,11
당기순이익,-20,18,10,10,11
  당기순이익(지배),-20,18,10,10,11
  당기순이익(비지배),,,,0,-1
자산총계,310,341,385,391,554
부채총계,63,57,89,84,223
자본총계,247,284,297,307,331
  자본총계(지배),247,284,297,304,329
  자본총계(비지배),,,,2,2
자본금,17,19,19,19,19
영업활동현금흐름,42,-5,36,8,30
투자활동현금흐름,65,-136,-9,-25,-7
재무활동현금흐름,-18,10,-3,0,130
CAPEX,26,57,4,2,5
FCF,16,-61,31,6,25
이자발생부채,41,37,38,47,174
영업이익률,3.71,5.63,2.93,2.98,2.78
순이익률,-4.89,5.05,2.06,2.01,1.62
ROE(%),-9.77,6.69,3.55,3.17,3.61
ROA(%),-7.38,5.46,2.84,2.46,2.28
부채비율,25.53,19.92,29.86,27.30,67.55
자본유보율,"1,397.86","1,463.76","1,529.85","1,591.91","1,733.80"
EPS(원),-117,99,55,51,61
PER(배),N/A,30.54,52.40,59.04,64.95
BPS(원),"1,539","1,598","1,668","1,721","1,854"
PBR(배),2.06,1.89,1.73,1.75,2.14
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,0.00
발행주식수(보통주),"17,101,428","18,671,428","18,671,428","18,671,428","18,671,428"
