주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,030","1,403","1,379","1,254","1,322"
영업이익,75,19,12,66,61
영업이익(발표기준),75,19,12,66,61
세전계속사업이익,129,123,-37,30,56
당기순이익,106,114,14,18,43
  당기순이익(지배),104,112,14,18,42
  당기순이익(비지배),1,2,1,0,1
자산총계,"3,051","3,219","2,987","2,966","3,089"
부채총계,"1,103","1,164",937,905,967
자본총계,"1,948","2,054","2,051","2,061","2,123"
  자본총계(지배),"1,934","2,039","2,037","2,047","2,107"
  자본총계(비지배),13,,13,14,15
자본금,111,111,111,111,111
영업활동현금흐름,83,-96,74,171,-18
투자활동현금흐름,-124,79,-100,-27,15
재무활동현금흐름,75,79,-49,-48,50
CAPEX,21,12,14,26,12
FCF,62,-108,59,145,-30
이자발생부채,528,611,470,420,478
영업이익률,3.71,1.37,0.86,5.27,4.61
순이익률,5.21,8.09,1.03,1.43,3.28
ROE(%),5.55,5.63,0.66,0.86,2.02
ROA(%),3.59,3.62,0.46,0.60,1.43
부채비율,56.65,56.68,45.67,43.89,45.54
자본유보율,"1,515.50","1,606.93","1,605.07","1,615.71","1,664.99"
EPS(원),472,505,61,79,190
PER(배),6.11,5.35,37.01,39.63,16.91
BPS(원),"8,738","9,212","9,203","9,248","9,520"
PBR(배),0.33,0.29,0.25,0.34,0.34
현금DPS(원),35,35,35,25,25
현금배당수익률,1.21,1.30,1.55,0.79,0.78
현금배당성향(%),7.42,6.93,57.20,31.45,13.19
발행주식수(보통주),"22,137,500","22,137,500","22,137,500","22,137,500","22,137,500"
