주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,867","3,864","3,506","4,313","4,887"
영업이익,294,167,103,274,223
영업이익(발표기준),294,167,103,274,223
세전계속사업이익,170,49,29,169,195
당기순이익,130,36,15,196,209
  당기순이익(지배),163,54,53,109,44
  당기순이익(비지배),-33,-18,-38,87,164
자산총계,"3,494","4,140","5,791","5,829","7,756"
부채총계,"2,080","2,530","3,916","3,635","5,183"
자본총계,"1,414","1,610","1,875","2,193","2,574"
  자본총계(지배),"1,537","1,548","1,593","1,657","1,652"
  자본총계(비지배),,,282,536,922
자본금,181,181,181,191,191
영업활동현금흐름,414,486,650,561,273
투자활동현금흐름,-445,-560,-734,-777,"-1,432"
재무활동현금흐름,94,38,126,219,"1,181"
CAPEX,317,429,706,772,"1,359"
FCF,97,57,-55,-210,"-1,087"
이자발생부채,"1,396","1,810","1,875","1,851","3,199"
영업이익률,7.60,4.32,2.93,6.35,4.56
순이익률,3.37,0.93,0.42,4.56,4.27
ROE(%),12.31,3.48,3.37,6.71,2.69
ROA(%),3.83,0.94,0.29,3.38,3.08
부채비율,147.04,157.20,208.85,165.75,201.37
자본유보율,754.02,756.03,777.86,789.23,783.84
EPS(원),476,148,147,288,116
PER(배),,,,66.88,113.93
BPS(원),"4,249","4,282","4,404","4,336","4,383"
PBR(배),0.00,0.00,0.00,4.44,3.02
현금DPS(원),114,39,38,143,59
현금배당수익률,,,,0.74,0.45
현금배당성향(%),25.24,26.26,25.93,50.14,50.03
발행주식수(보통주),"36,163,653","36,163,653","36,163,653","38,223,653","38,223,653"
