주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,494","1,911","2,022","1,463","1,529"
영업이익,12,-35,-74,-71,11
영업이익(발표기준),12,-35,-74,-71,11
세전계속사업이익,-36,-147,-136,-80,-56
당기순이익,-37,-186,-202,-125,-63
  당기순이익(지배),-37,-186,-202,-125,-64
  당기순이익(비지배),0,0,0,0,1
자산총계,"1,362","1,221","1,174",791,893
부채총계,887,750,847,575,485
자본총계,474,471,327,216,408
  자본총계(지배),473,469,325,214,407
  자본총계(비지배),2,,2,2,1
자본금,113,188,211,211,34
영업활동현금흐름,110,198,-148,19,226
투자활동현금흐름,-246,-161,27,125,-152
재무활동현금흐름,78,-17,149,-184,22
CAPEX,260,184,72,80,103
FCF,-151,14,-220,-62,123
이자발생부채,571,389,499,271,121
영업이익률,0.48,-1.85,-3.66,-4.85,0.73
순이익률,-1.48,-9.76,-10.00,-8.55,-4.10
ROE(%),-7.48,-39.59,-50.93,-46.43,-20.59
ROA(%),-2.59,-14.44,-16.89,-12.73,-7.44
부채비율,186.98,159.26,259.04,266.46,118.84
자본유보율,305.07,140.10,41.91,-13.48,932.34
EPS(원),"-1,322","-5,870","-5,011","-2,963","-1,133"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"17,128","12,583","7,754","5,100","6,096"
PBR(배),1.50,0.95,1.41,1.60,1.11
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"2,789,898","3,757,201","4,222,317","4,222,317","6,718,988"
