주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,483",934,616,764,309
영업이익,156,27,-92,-172,-113
영업이익(발표기준),156,27,-92,-172,-113
세전계속사업이익,145,1,-102,-179,30
당기순이익,136,2,-78,-215,30
  당기순이익(지배),136,2,-78,-215,30
  당기순이익(비지배),0,0,0,,
자산총계,"1,368","1,065",907,744,455
부채총계,"1,080",623,538,583,259
자본총계,288,442,369,161,196
  자본총계(지배),287,441,369,161,196
  자본총계(비지배),1,,,,
자본금,43,59,59,59,59
영업활동현금흐름,80,-3,-30,-53,1
투자활동현금흐름,-316,-25,-26,63,477
재무활동현금흐름,244,40,10,14,-212
CAPEX,207,59,22,4,1
FCF,-127,-62,-51,-57,0
이자발생부채,490,386,418,424,211
영업이익률,10.49,2.93,-14.86,-22.54,-36.78
순이익률,9.20,0.25,-12.73,-28.16,9.66
ROE(%),59.74,0.64,-19.27,-81.21,16.69
ROA(%),12.14,0.19,-7.95,-26.08,4.97
부채비율,375.58,141.08,145.88,361.29,132.18
자본유보율,640.73,692.03,563.69,198.53,254.28
EPS(원),"1,601",24,-666,"-1,836",254
PER(배),3.50,136.69,N/A,N/A,14.77
BPS(원),"3,364","3,762","3,147","1,376","1,670"
PBR(배),1.66,0.88,0.75,2.18,2.25
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"8,522,980","9,363,022","9,363,022","9,363,022","9,569,736"
