주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,570,562,518,484,611
영업이익,55,41,30,-2,41
영업이익(발표기준),55,41,30,-2,41
세전계속사업이익,63,38,29,-9,58
당기순이익,47,30,24,-11,46
  당기순이익(지배),50,32,24,-11,46
  당기순이익(비지배),-4,-1,-1,0,0
자산총계,986,"1,098","1,192","1,130","1,104"
부채총계,278,372,450,436,372
자본총계,707,726,742,694,732
  자본총계(지배),674,695,711,687,725
  자본총계(비지배),33,,31,7,7
자본금,45,45,45,45,45
영업활동현금흐름,45,72,57,62,43
투자활동현금흐름,-5,-188,-128,-8,-16
재무활동현금흐름,-21,92,51,-39,-66
CAPEX,18,182,24,25,81
FCF,28,-110,34,37,-39
이자발생부채,198,301,367,366,314
영업이익률,9.61,7.25,5.77,-0.32,6.76
순이익률,8.20,5.41,4.58,-2.33,7.52
ROE(%),7.74,4.67,3.46,-1.61,6.56
ROA(%),4.84,2.92,2.07,-0.97,4.11
부채비율,39.34,51.20,60.61,62.81,50.85
자본유보율,"1,468.46","1,510.79","1,537.89","1,520.71","1,609.43"
EPS(원),560,356,271,-126,516
PER(배),12.53,15.25,19.99,N/A,12.01
BPS(원),"7,615","7,846","8,029","8,050","8,502"
PBR(배),0.92,0.69,0.68,0.59,0.73
현금DPS(원),120,75,70,70,120
현금배당수익률,1.71,1.38,1.29,1.48,1.94
현금배당성향(%),17.65,20.80,25.48,-53.03,22.10
발행주식수(보통주),"8,972,183","8,972,183","8,972,183","8,972,183","8,972,183"
