주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"10,426","10,843","12,163","12,918","15,176"
영업이익,-35,-37,109,23,158
영업이익(발표기준),-35,-37,109,23,158
세전계속사업이익,-89,-132,13,-46,117
당기순이익,-90,-120,-5,-65,54
  당기순이익(지배),-90,-123,-8,-63,44
  당기순이익(비지배),0,3,3,-2,10
자산총계,"5,797","6,132","6,281","6,313","6,835"
부채총계,"4,493","4,950","5,106","5,216","5,544"
자본총계,"1,304","1,182","1,175","1,097","1,291"
  자본총계(지배),"1,226","1,106","1,097","1,024","1,291"
  자본총계(비지배),77,76,78,74,0
자본금,113,128,128,128,171
영업활동현금흐름,547,413,297,954,-17
투자활동현금흐름,-541,-562,-285,-471,-382
재무활동현금흐름,33,143,-10,-443,371
CAPEX,401,654,453,525,458
FCF,146,-242,-156,428,-475
이자발생부채,"2,095","2,179","2,210","1,786","2,089"
영업이익률,-0.34,-0.34,0.90,0.18,1.04
순이익률,-0.87,-1.11,-0.04,-0.50,0.36
ROE(%),-7.18,-10.51,-0.75,-5.90,3.79
ROA(%),-1.54,-2.01,-0.09,-1.03,0.83
부채비율,344.70,418.66,434.65,475.31,429.57
자본유보율,983.14,765.50,764.67,712.50,661.16
EPS(원),-358,-451,-29,-219,151
PER(배),N/A,N/A,N/A,N/A,19.39
BPS(원),"4,864","3,879","3,938","3,675","3,852"
PBR(배),0.36,0.31,0.35,0.51,0.76
현금DPS(원),0,0,27,27,50
현금배당수익률,0.00,0.00,1.95,1.45,1.71
현금배당성향(%),0.00,0.00,-91.07,-11.99,38.16
발행주식수(보통주),"25,213,307","28,515,965","28,515,965","28,515,965","34,169,370"
